,src,output
26839,0.12006836,0.1328
26840,0.13194245,0.1398
26841,0.12913705,0.138
26842,0.1455489,0.1406
26843,0.14578928,0.1437
26844,0.14401652,0.1384
26845,0.12959883,0.1279
26846,0.12375471,0.1214
26847,0.12260106,0.1236
26848,0.12591547,0.134
26849,0.13169019,0.152
26850,0.15038455,0.1786
26851,0.1825926,0.2134
26852,0.19989596,0.2527
26853,0.23434171,0.2756
26854,0.26281106,0.2944
26855,0.30452886,0.3188
26856,0.28697887,0.2944
26857,0.23719603,0.2452
26858,0.19350475,0.2103
26859,0.16562931,0.1803
26860,0.14923762,0.1562
26861,0.12632507,0.1437
26862,0.13106091,0.1401
26863,0.14519621,0.1537
26864,0.19142799,0.1881
26865,0.22754607,0.2261
26866,0.24780822,0.2583
26867,0.2579473,0.2717
26868,0.25812876,0.2827
26869,0.24961928,0.277
26870,0.24487986,0.2656
26871,0.23747915,0.2605
26872,0.22938615,0.2605
26873,0.25407192,0.2693
26874,0.25200152,0.2822
26875,0.25636235,0.297
26876,0.2847725,0.321
26877,0.28374103,0.3389
26878,0.33733034,0.357
26879,0.3640678,0.3726
26880,0.12862447,0.1157
26881,0.11282641,0.104
26882,0.10455397,0.0979
26883,0.11158416,0.10004
26884,0.11464898,0.1114
26885,0.13205066,0.12274
26886,0.14159867,0.1218
26887,0.14200401,0.12054
26888,0.14330871,0.114
26889,0.11994949,0.11096
26890,0.12993541,0.1118
26891,0.14110067,0.1096
26892,0.13472506,0.1201
26893,0.12906438,0.1415
26894,0.16339354,0.1833
26895,0.23103845,0.2347
26896,0.27489483,0.2932
26897,0.2813169,0.3015
26898,0.25921074,0.2878
26899,0.24260168,0.2695
26900,0.20505923,0.2386
26901,0.17583196,0.2012
26902,0.14481695,0.1698
26903,0.13413864,0.145
26904,0.13056988,0.1318
26905,0.12077391,0.1293
26906,0.116221026,0.1318
26907,0.13897012,0.1493
26908,0.17735359,0.1917
26909,0.20382078,0.2444
26910,0.21806914,0.2595
26911,0.22690827,0.2413
26912,0.2187899,0.2195
26913,0.22404815,0.203
26914,0.21024808,0.1912
26915,0.21728835,0.1877
26916,0.23114336,0.1929
26917,0.23511353,0.2117
26918,0.27768037,0.2488
26919,0.30380872,0.297
26920,0.32918596,0.3582
26921,0.3167138,0.3625
26922,0.31960654,0.3503
26923,0.29021996,0.3298
26924,0.25861174,0.2998
26925,0.21246621,0.255
26926,0.17104751,0.2147
26927,0.15525085,0.1929
26928,0.20386422,0.22
26929,0.22950596,0.2383
26930,0.25539118,0.2517
26931,0.24366058,0.2578
26932,0.2651396,0.2656
26933,0.2500889,0.28
26934,0.2599303,0.2922
26935,0.2841846,0.3228
26936,0.3081123,0.362
26937,0.3475336,0.4048
26938,0.37247697,0.4424
26939,0.39769104,0.476
26940,0.3851805,0.4893
26941,0.38120052,0.475
26942,0.3835369,0.4568
26943,0.38580164,0.4292
26944,0.330676,0.377
26945,0.2727599,0.3132
26946,0.23188476,0.2593
26947,0.19390951,0.2244
26948,0.15994686,0.1986
26949,0.17112514,0.1816
26950,0.16338766,0.1786
26951,0.15831056,0.182
26952,0.16403636,0.1956
26953,0.18782902,0.2047
26954,0.20066339,0.2183
26955,0.20746411,0.2283
26956,0.20439726,0.2386
26957,0.22889924,0.2478
26958,0.22378069,0.2632
26959,0.24432825,0.2876
26960,0.27116677,0.3203
26961,0.30131775,0.3608
26962,0.33680913,0.397
26963,0.36569902,0.4248
26964,0.37373933,0.4385
26965,0.36178765,0.4287
26966,0.36634055,0.4214
26967,0.36531314,0.3958
26968,0.31875303,0.3428
26969,0.27609748,0.285
26970,0.2311165,0.2386
26971,0.19950265,0.2064
26972,0.17285874,0.1829
26973,0.16304351,0.1664
26974,0.14622341,0.1611
26975,0.15151888,0.1624
26976,0.23940532,0.2378
26977,0.31323326,0.305
26978,0.3245398,0.3354
26979,0.30365622,0.3142
26980,0.27271354,0.284
26981,0.24842161,0.257
26982,0.23061535,0.2356
26983,0.23375545,0.2339
26984,0.24862859,0.2452
26985,0.25909227,0.2556
26986,0.3013988,0.2798
26987,0.3679942,0.3271
26988,0.41212395,0.3838
26989,0.41935578,0.3809
26990,0.40050712,0.3652
26991,0.37839797,0.3477
26992,0.3491377,0.326
26993,0.29917163,0.2844
26994,0.24662128,0.2386
26995,0.21425956,0.206
26996,0.18594246,0.1812
26997,0.18178585,0.1659
26998,0.16606796,0.1576
26999,0.16452305,0.162
27000,0.18884367,0.1803
27001,0.25051364,0.2122
27002,0.25279525,0.2339
27003,0.25849634,0.2488
27004,0.22543666,0.2496
27005,0.21579328,0.2366
27006,0.2065103,0.2195
27007,0.20780778,0.2103
27008,0.21521612,0.21
27009,0.24627516,0.223
27010,0.27085665,0.2422
27011,0.32962742,0.2837
27012,0.37113816,0.3442
27013,0.3749353,0.3447
27014,0.354231,0.3337
27015,0.33953246,0.3206
27016,0.32340425,0.2998
27017,0.28177896,0.2627
27018,0.23839632,0.2213
27019,0.20835409,0.1903
27020,0.18788995,0.1659
27021,0.15959893,0.1501
27022,0.15099612,0.1415
27023,0.15811682,0.1423
27024,0.30302468,0.2866
27025,0.26832768,0.2391
27026,0.23058414,0.2081
27027,0.21530813,0.1908
27028,0.20205158,0.1842
27029,0.20290858,0.1964
27030,0.23302421,0.2361
27031,0.26838887,0.2878
27032,0.28959987,0.3171
27033,0.3057294,0.3372
27034,0.3179873,0.3438
27035,0.3239165,0.3494
27036,0.3193543,0.3633
27037,0.3512186,0.38
27038,0.37232128,0.4175
27039,0.40511364,0.4622
27040,0.42869195,0.506
27041,0.4576685,0.544
27042,0.47541344,0.5728
27043,0.49720433,0.576
27044,0.4609047,0.558
27045,0.5106556,0.539
27046,0.46975774,0.4812
27047,0.41994172,0.4004
27048,0.33581033,0.3271
27049,0.28697997,0.2783
27050,0.25505236,0.2427
27051,0.22544241,0.2178
27052,0.19828752,0.206
27053,0.19865608,0.2134
27054,0.24501577,0.2461
27055,0.28375947,0.294
27056,0.30684945,0.3225
27057,0.336694,0.3372
27058,0.34123662,0.3494
27059,0.3627002,0.3643
27060,0.36262923,0.3809
27061,0.35891744,0.406
27062,0.4196834,0.4517
27063,0.4306314,0.5005
27064,0.4745239,0.5483
27065,0.49388197,0.5913
27066,0.5363924,0.614
27067,0.5560618,0.607
27068,0.5089472,0.5835
27069,0.54229146,0.5615
27070,0.51648885,0.5024
27071,0.4317443,0.416
27072,0.73153144,0.7793
27073,0.7205397,0.7944
27074,0.72424525,0.7734
27075,0.6770738,0.741
27076,0.6540598,0.695
27077,0.56423086,0.6167
27078,0.48090294,0.519
27079,0.41824037,0.434
27080,0.35390237,0.3738
27081,0.3008207,0.3298
27082,0.2725712,0.298
27083,0.246986,0.2837
27084,0.2735275,0.286
27085,0.28722203,0.3198
27086,0.35727885,0.3752
27087,0.3925167,0.4104
27088,0.42998174,0.4392
27089,0.48323968,0.4744
27090,0.49223873,0.517
27091,0.5675782,0.568
27092,0.5817184,0.6206
27093,0.5766896,0.681
27094,0.62312025,0.7466
27095,0.6967816,0.7837
27096,0.72607416,0.778
27097,0.75643665,0.761
27098,0.7368811,0.741
27099,0.6906842,0.7183
27100,0.664437,0.6914
27101,0.57797664,0.626
27102,0.49325338,0.5312
27103,0.42251104,0.4465
27104,0.34103248,0.3853
27105,0.29562506,0.3416
27106,0.27857715,0.3103
27107,0.26169434,0.2932
27108,0.26686636,0.2966
27109,0.3037724,0.331
27110,0.353303,0.3914
27111,0.41715223,0.4282
27112,0.45004758,0.4543
27113,0.49715674,0.4856
27114,0.5004988,0.5195
27115,0.54945457,0.5503
27116,0.61005706,0.584
27117,0.62983996,0.634
27118,0.65355694,0.677
27119,0.71118003,0.7183
27120,0.281061,0.2976
27121,0.28535736,0.2915
27122,0.2849812,0.2927
27123,0.28274205,0.2915
27124,0.29778352,0.2976
27125,0.28451627,0.3
27126,0.32334006,0.315
27127,0.33059588,0.3203
27128,0.35594591,0.3403
27129,0.36289328,0.3533
27130,0.32936952,0.3245
27131,0.2802041,0.2717
27132,0.2421372,0.2239
27133,0.20660506,0.1959
27134,0.18027206,0.1642
27135,0.16329286,0.1515
27136,0.14369257,0.1471
27137,0.15485708,0.1567
27138,0.19216268,0.1947
27139,0.24291039,0.2405
27140,0.25352,0.2744
27141,0.28195232,0.2827
27142,0.28212267,0.28
27143,0.26139534,0.2722
27144,0.2720467,0.26
27145,0.2689211,0.2522
27146,0.27447107,0.2527
27147,0.2877613,0.2573
27148,0.29414237,0.2654
27149,0.30571547,0.2761
27150,0.30422655,0.2893
27151,0.33780593,0.2983
27152,0.33848593,0.3145
27153,0.34570536,0.3289
27154,0.32369938,0.3098
27155,0.27570334,0.267
27156,0.2383585,0.22
27157,0.19433106,0.1947
27158,0.17200488,0.1598
27159,0.1485524,0.1428
27160,0.14696848,0.1337
27161,0.14165884,0.134
27162,0.15164706,0.1467
27163,0.1789188,0.1603
27164,0.20048144,0.1829
27165,0.22053531,0.1895
27166,0.19271007,0.1855
27167,0.17513186,0.1807
27168,0.25625217,0.2876
27169,0.31746367,0.3428
27170,0.364934,0.3826
27171,0.40160713,0.4126
27172,0.4612852,0.442
27173,0.50095236,0.475
27174,0.55275226,0.5205
27175,0.59832567,0.5703
27176,0.6565119,0.6323
27177,0.71750885,0.689
27178,0.73069936,0.7393
27179,0.762798,0.7725
27180,0.77488345,0.7837
27181,0.76650506,0.7646
27182,0.7260942,0.7256
27183,0.66715133,0.686
27184,0.5782349,0.6123
27185,0.4843473,0.5127
27186,0.40747043,0.427
27187,0.34891,0.3647
27188,0.28395334,0.3203
27189,0.25323114,0.2915
27190,0.23918577,0.2732
27191,0.22582039,0.2756
27192,0.27810565,0.3066
27193,0.33111334,0.3594
27194,0.3820232,0.393
27195,0.42496142,0.416
27196,0.4461267,0.4397
27197,0.49171045,0.4717
27198,0.52475744,0.5205
27199,0.5745689,0.572
27200,0.6190048,0.6313
27201,0.66453797,0.6816
27202,0.72958535,0.7266
27203,0.7452013,0.757
27204,0.77736086,0.768
27205,0.7404688,0.7446
27206,0.7222679,0.706
27207,0.67156965,0.6694
27208,0.5714157,0.597
27209,0.4561424,0.5005
27210,0.39590698,0.4219
27211,0.34605324,0.3616
27212,0.30001265,0.3167
27213,0.26056495,0.2876
27214,0.24547558,0.2688
27215,0.23048556,0.2732
27216,0.27768517,0.2805
27217,0.2845389,0.2827
27218,0.25899103,0.2534
27219,0.21437809,0.2081
27220,0.17690633,0.1637
27221,0.15498917,0.1323
27222,0.14337023,0.1136
27223,0.13249695,0.10223
27224,0.13102807,0.1014
27225,0.13915046,0.1162
27226,0.19708818,0.1559
27227,0.24983943,0.2161
27228,0.28480396,0.2474
27229,0.26987702,0.2505
27230,0.24343523,0.2417
27231,0.23319373,0.24
27232,0.21819918,0.2344
27233,0.20386769,0.2374
27234,0.22003701,0.2457
27235,0.22515571,0.255
27236,0.22634752,0.2722
27237,0.23746115,0.2876
27238,0.26943612,0.3044
27239,0.29884523,0.3164
27240,0.34251827,0.3438
27241,0.3279008,0.3372
27242,0.2969897,0.301
27243,0.24938893,0.247
27244,0.20711003,0.1969
27245,0.17233467,0.1646
27246,0.15019837,0.1393
27247,0.1423405,0.1249
27248,0.14354347,0.121
27249,0.14916493,0.1354
27250,0.19007744,0.172
27251,0.25623137,0.2322
27252,0.27280456,0.2615
27253,0.26130745,0.2566
27254,0.23577356,0.251
27255,0.2285639,0.2383
27256,0.21221113,0.2308
27257,0.20400983,0.223
27258,0.2067484,0.2173
27259,0.2168474,0.2191
27260,0.23223394,0.2252
27261,0.24615559,0.2408
27262,0.25038445,0.2583
27263,0.28245482,0.2844
27264,0.25805736,0.2386
27265,0.28014198,0.2522
27266,0.27856115,0.2754
27267,0.28147182,0.3044
27268,0.30416474,0.3347
27269,0.35446218,0.3672
27270,0.3896977,0.413
27271,0.44905013,0.4656
27272,0.517813,0.5146
27273,0.57591695,0.5625
27274,0.6160362,0.5947
27275,0.6495122,0.619
27276,0.6543235,0.6216
27277,0.6427154,0.5938
27278,0.5900507,0.568
27279,0.53219223,0.5195
27280,0.46731475,0.4482
27281,0.40776262,0.3809
27282,0.3370683,0.3245
27283,0.29475835,0.281
27284,0.24885672,0.247
27285,0.22131094,0.2234
27286,0.22865155,0.2122
27287,0.2332365,0.2125
27288,0.22380683,0.2091
27289,0.24334607,0.2225
27290,0.2571523,0.2522
27291,0.26222727,0.2744
27292,0.29463,0.2993
27293,0.3074618,0.3293
27294,0.34632283,0.3748
27295,0.4031786,0.431
27296,0.47236523,0.4893
27297,0.5335575,0.5415
27298,0.57481414,0.5806
27299,0.63356715,0.614
27300,0.63807184,0.617
27301,0.5894236,0.5884
27302,0.56492496,0.5605
27303,0.5171012,0.5103
27304,0.4454765,0.4343
27305,0.37342444,0.3599
27306,0.32520762,0.305
27307,0.28346163,0.266
27308,0.240079,0.2378
27309,0.24174316,0.2244
27310,0.25979993,0.23
27311,0.26377007,0.2622
27312,0.20600143,0.213
27313,0.21947287,0.2056
27314,0.2265295,0.1877
27315,0.21968682,0.1707
27316,0.2129151,0.1515
27317,0.19812521,0.1498
27318,0.16255465,0.1428
27319,0.18258457,0.1415
27320,0.19180894,0.1615
27321,0.23669623,0.1951
27322,0.28112927,0.2566
27323,0.30827338,0.302
27324,0.30264848,0.2998
27325,0.28917995,0.2922
27326,0.28268436,0.27
27327,0.23049694,0.2366
27328,0.19164678,0.1951
27329,0.16138506,0.1737
27330,0.15403533,0.1545
27331,0.12986012,0.1459
27332,0.13631962,0.144
27333,0.13863206,0.1423
27334,0.1415366,0.1489
27335,0.17160006,0.169
27336,0.16961177,0.1711
27337,0.1778642,0.1729
27338,0.17928314,0.1576
27339,0.17942882,0.1511
27340,0.18249775,0.1398
27341,0.18059471,0.1398
27342,0.16201046,0.1384
27343,0.15848741,0.1523
27344,0.18660589,0.1755
27345,0.24182543,0.2012
27346,0.29057014,0.2622
27347,0.32227257,0.316
27348,0.31506115,0.315
27349,0.30231118,0.3022
27350,0.2653088,0.2776
27351,0.24293795,0.243
27352,0.18221785,0.2142
27353,0.1677402,0.1898
27354,0.1536499,0.1711
27355,0.14738294,0.1659
27356,0.16553481,0.165
27357,0.1923494,0.179
27358,0.2515955,0.2095
27359,0.27793437,0.257
27360,0.47652858,0.3943
27361,0.4456618,0.3633
27362,0.4067055,0.3167
27363,0.32443213,0.2683
27364,0.2806011,0.233
27365,0.2498172,0.2039
27366,0.2248301,0.1829
27367,0.20993173,0.1711
27368,0.20031479,0.169
27369,0.2147719,0.1803
27370,0.2368533,0.2025
27371,0.25931835,0.2191
27372,0.2908983,0.243
27373,0.28100386,0.2554
27374,0.25517195,0.251
27375,0.25517276,0.2452
27376,0.2608574,0.2339
27377,0.2495656,0.2305
27378,0.26660234,0.2352
27379,0.27801058,0.2461
27380,0.3128496,0.2566
27381,0.38937402,0.2715
27382,0.42784694,0.298
27383,0.3984703,0.3215
27384,0.43235895,0.305
27385,0.41472623,0.2793
27386,0.36748737,0.2413
27387,0.2946501,0.2051
27388,0.24072781,0.1833
27389,0.21700948,0.1685
27390,0.18759492,0.1528
27391,0.17522219,0.1384
27392,0.1781373,0.1389
27393,0.19645716,0.1428
27394,0.20580599,0.1537
27395,0.2103529,0.1542
27396,0.2308526,0.1537
27397,0.22679761,0.1554
27398,0.22682881,0.142
27399,0.23102741,0.131
27400,0.21764566,0.1328
27401,0.2346943,0.1406
27402,0.23739854,0.1646
27403,0.22873908,0.1873
27404,0.25116464,0.2156
27405,0.34659323,0.243
27406,0.40364027,0.2788
27407,0.3687327,0.3105
27408,0.2143806,0.2322
27409,0.21948785,0.22
27410,0.2121849,0.2173
27411,0.21818417,0.2261
27412,0.22304156,0.2483
27413,0.26286215,0.2815
27414,0.31524184,0.3215
27415,0.358935,0.3809
27416,0.34974155,0.3755
27417,0.3309508,0.3599
27418,0.31923795,0.3381
27419,0.29039773,0.3076
27420,0.25469503,0.2683
27421,0.21615785,0.2256
27422,0.17757115,0.199
27423,0.16619304,0.1803
27424,0.16087055,0.1711
27425,0.16103938,0.1694
27426,0.17589551,0.1837
27427,0.21383944,0.2213
27428,0.25743356,0.2756
27429,0.27546063,0.306
27430,0.25025082,0.296
27431,0.22497872,0.2654
27432,0.21482287,0.2383
27433,0.20748721,0.2186
27434,0.21135479,0.2122
27435,0.21110854,0.2195
27436,0.22648951,0.2356
27437,0.2558749,0.267
27438,0.3121616,0.3088
27439,0.34625784,0.3682
27440,0.34504858,0.3647
27441,0.32947272,0.3503
27442,0.31558195,0.3325
27443,0.28571644,0.311
27444,0.25325152,0.274
27445,0.20944354,0.233
27446,0.18522449,0.2108
27447,0.1588187,0.1908
27448,0.15565288,0.1772
27449,0.15962884,0.1715
27450,0.16826585,0.1776
27451,0.18792607,0.1947
27452,0.2231577,0.2203
27453,0.2228105,0.2291
27454,0.1831502,0.2173
27455,0.16140318,0.199
27456,0.28704134,0.281
27457,0.26030365,0.2634
27458,0.24777015,0.2396
27459,0.21770766,0.2086
27460,0.18616733,0.1737
27461,0.16235147,0.1576
27462,0.1382049,0.1376
27463,0.13456662,0.1236
27464,0.12639931,0.11487
27465,0.1235334,0.11224
27466,0.12861647,0.1214
27467,0.1530599,0.1337
27468,0.1719718,0.1367
27469,0.1806329,0.1415
27470,0.18527006,0.1406
27471,0.16789526,0.144
27472,0.16268794,0.1481
27473,0.16201082,0.1371
27474,0.15364282,0.1389
27475,0.1520785,0.142
27476,0.16082811,0.1501
27477,0.18914433,0.1833
27478,0.24991024,0.2305
27479,0.30896083,0.2837
27480,0.29159617,0.2815
27481,0.28490832,0.2634
27482,0.24460892,0.2378
27483,0.21424446,0.1929
27484,0.1798031,0.1537
27485,0.15054463,0.1332
27486,0.1476797,0.1214
27487,0.13921928,0.1136
27488,0.1406624,0.1136
27489,0.15504424,0.1318
27490,0.21059938,0.1725
27491,0.26211584,0.233
27492,0.28884006,0.2556
27493,0.27209732,0.2461
27494,0.2686275,0.2356
27495,0.2607116,0.24
27496,0.24736142,0.2439
27497,0.24890599,0.2435
27498,0.24999207,0.2422
27499,0.24028811,0.2356
27500,0.24055219,0.2408
27501,0.24560916,0.2588
27502,0.33173582,0.2976
27503,0.37303284,0.3489
27504,0.3659689,0.3704
27505,0.38092154,0.3975
27506,0.3972852,0.431
27507,0.44169307,0.471
27508,0.49482548,0.5205
27509,0.53733736,0.588
27510,0.59804195,0.6533
27511,0.65160906,0.718
27512,0.68882936,0.749
27513,0.6954239,0.749
27514,0.6771148,0.709
27515,0.6298686,0.674
27516,0.5695118,0.62
27517,0.5079923,0.5537
27518,0.4403691,0.4744
27519,0.36132535,0.3992
27520,0.32111883,0.3364
27521,0.27539712,0.2905
27522,0.24392086,0.257
27523,0.22381553,0.233
27524,0.20497125,0.2222
27525,0.2051177,0.2286
27526,0.25596166,0.2413
27527,0.26132062,0.256
27528,0.28980136,0.295
27529,0.32237986,0.3254
27530,0.34499675,0.3564
27531,0.3873403,0.3965
27532,0.45215973,0.455
27533,0.51808614,0.5205
27534,0.54911155,0.5815
27535,0.6160459,0.638
27536,0.6149123,0.669
27537,0.65386605,0.6777
27538,0.61872286,0.6504
27539,0.60088915,0.6147
27540,0.52551365,0.5605
27541,0.48068848,0.4995
27542,0.40803647,0.4297
27543,0.33781943,0.3647
27544,0.2979628,0.3103
27545,0.24878207,0.2656
27546,0.22167623,0.2352
27547,0.22323176,0.213
27548,0.21675454,0.2042
27549,0.20213974,0.206
27550,0.2310276,0.2122
27551,0.22650266,0.2191
27552,0.21711232,0.2095
27553,0.22939986,0.2183
27554,0.24281502,0.2308
27555,0.28628573,0.2556
27556,0.29753193,0.301
27557,0.34079388,0.3394
27558,0.32010067,0.3286
27559,0.3093806,0.3071
27560,0.2840815,0.2815
27561,0.24070546,0.2386
27562,0.19944072,0.1969
27563,0.16799408,0.1681
27564,0.1413165,0.1462
27565,0.12984356,0.131
27566,0.13815165,0.1271
27567,0.1337091,0.1323
27568,0.15011834,0.1476
27569,0.16479412,0.1681
27570,0.17760673,0.1829
27571,0.16536474,0.1951
27572,0.15661742,0.182
27573,0.15350777,0.1733
27574,0.13145174,0.1659
27575,0.1215518,0.1589
27576,0.14195812,0.1498
27577,0.15243864,0.1581
27578,0.17136273,0.165
27579,0.20441891,0.1912
27580,0.24593559,0.2391
27581,0.28639564,0.2883
27582,0.29175794,0.2876
27583,0.27212778,0.2744
27584,0.2532358,0.2517
27585,0.21461219,0.2139
27586,0.1801577,0.1786
27587,0.15202391,0.1542
27588,0.1342987,0.1384
27589,0.1280439,0.1293
27590,0.11872192,0.1332
27591,0.10669224,0.1398
27592,0.114849016,0.1545
27593,0.13424169,0.1542
27594,0.12511584,0.1537
27595,0.14446786,0.141
27596,0.14624637,0.12054
27597,0.124432266,0.10834
27598,0.106050566,0.1014
27599,0.1130165,0.09656
27600,0.33381775,0.285
27601,0.36933866,0.341
27602,0.42519668,0.3875
27603,0.4778258,0.4292
27604,0.51759034,0.4473
27605,0.5204459,0.4436
27606,0.48929283,0.422
27607,0.43907052,0.3794
27608,0.3768478,0.3376
27609,0.32205254,0.286
27610,0.26231682,0.2347
27611,0.2287077,0.202
27612,0.20848289,0.1768
27613,0.18658163,0.1642
27614,0.17490542,0.1624
27615,0.17401223,0.169
27616,0.20052001,0.1947
27617,0.25303265,0.2448
27618,0.2625219,0.28
27619,0.26819858,0.2927
27620,0.29411158,0.301
27621,0.2963878,0.2976
27622,0.30470213,0.3103
27623,0.35169095,0.332
27624,0.41259292,0.367
27625,0.4406259,0.408
27626,0.48637775,0.4482
27627,0.49272957,0.476
27628,0.5239392,0.4812
27629,0.5331263,0.4727
27630,0.51422906,0.449
27631,0.47131884,0.4038
27632,0.40817246,0.3586
27633,0.35330626,0.3098
27634,0.29223916,0.2622
27635,0.25416175,0.2195
27636,0.2206589,0.1942
27637,0.20633702,0.1803
27638,0.17593685,0.172
27639,0.18229623,0.1725
27640,0.21439876,0.1981
27641,0.23906112,0.247
27642,0.28275326,0.2793
27643,0.27033505,0.2915
27644,0.3018157,0.2878
27645,0.31906796,0.2766
27646,0.32819116,0.284
27647,0.3465838,0.3032
27648,0.24729313,0.2286
27649,0.22311911,0.2017
27650,0.20036359,0.182
27651,0.19476387,0.1711
27652,0.19292699,0.1698
27653,0.17213398,0.1764
27654,0.18940535,0.1794
27655,0.19272888,0.1864
27656,0.22377098,0.1959
27657,0.22463307,0.2173
27658,0.2561906,0.255
27659,0.30687973,0.3105
27660,0.36176804,0.3804
27661,0.45020717,0.443
27662,0.4835514,0.5127
27663,0.5484809,0.5483
27664,0.5502121,0.5635
27665,0.567178,0.545
27666,0.54603004,0.517
27667,0.49517825,0.4656
27668,0.44216642,0.4087
27669,0.39586133,0.341
27670,0.3368764,0.2756
27671,0.28587106,0.2339
27672,0.2662117,0.2047
27673,0.22580592,0.1881
27674,0.22882827,0.1776
27675,0.21093263,0.1803
27676,0.2346963,0.2012
27677,0.25597158,0.2474
27678,0.27188843,0.2732
27679,0.2988418,0.292
27680,0.30825046,0.302
27681,0.30089557,0.316
27682,0.35467035,0.3494
27683,0.40158594,0.4026
27684,0.47537595,0.4612
27685,0.5286087,0.519
27686,0.5769995,0.5684
27687,0.6364698,0.6
27688,0.6430475,0.6045
27689,0.61537266,0.5728
27690,0.5693915,0.547
27691,0.5466591,0.4873
27692,0.47668195,0.4263
27693,0.4150061,0.3577
27694,0.32922408,0.2954
27695,0.29134545,0.2517
27696,0.5529802,0.587
27697,0.58175224,0.6313
27698,0.6252302,0.661
27699,0.6458543,0.676
27700,0.6222824,0.658
27701,0.5986219,0.625
27702,0.57406837,0.593
27703,0.5113626,0.5293
27704,0.41894084,0.4436
27705,0.35691115,0.3655
27706,0.3052339,0.3105
27707,0.2605077,0.2722
27708,0.25006452,0.2452
27709,0.24608101,0.2322
27710,0.2434317,0.2378
27711,0.2733874,0.27
27712,0.31820798,0.3206
27713,0.33779737,0.352
27714,0.38883734,0.3687
27715,0.37527877,0.3787
27716,0.40619743,0.3975
27717,0.4332806,0.4248
27718,0.46464273,0.4568
27719,0.47389242,0.4995
27720,0.5556762,0.546
27721,0.60704434,0.5938
27722,0.6335124,0.629
27723,0.6496847,0.648
27724,0.61692697,0.6304
27725,0.5730161,0.6006
27726,0.5379044,0.5747
27727,0.49456105,0.523
27728,0.39917982,0.4473
27729,0.34675232,0.382
27730,0.29186952,0.3264
27731,0.2508899,0.2854
27732,0.2112727,0.254
27733,0.20228247,0.233
27734,0.20135929,0.2261
27735,0.21771583,0.2356
27736,0.2256812,0.2466
27737,0.24370144,0.2627
27738,0.2889761,0.2915
27739,0.30706352,0.3137
27740,0.33386526,0.3425
27741,0.3682844,0.3809
27742,0.3852516,0.4187
27743,0.4108113,0.4683
27744,0.26812905,0.2717
27745,0.25364572,0.25
27746,0.21023066,0.2139
27747,0.1722441,0.1742
27748,0.14785042,0.1423
27749,0.12303586,0.1201
27750,0.103659004,0.10443
27751,0.10466096,0.0957
27752,0.11582923,0.0974
27753,0.1045541,0.1053
27754,0.11781384,0.121
27755,0.13810088,0.1293
27756,0.14985539,0.1279
27757,0.12602994,0.1162
27758,0.112744495,0.1101
27759,0.09695852,0.0957
27760,0.09306298,0.0957
27761,0.0972842,0.0983
27762,0.10715458,0.1096
27763,0.13499047,0.1354
27764,0.16657926,0.1646
27765,0.19798541,0.2086
27766,0.2394226,0.2496
27767,0.28201863,0.292
27768,0.29101595,0.3
27769,0.2639447,0.2666
27770,0.20985265,0.2183
27771,0.17292821,0.1725
27772,0.14338776,0.1376
27773,0.11760625,0.11487
27774,0.10514094,0.104
27775,0.11004411,0.10095
27776,0.12854269,0.1157
27777,0.1675523,0.155
27778,0.23919186,0.213
27779,0.27740648,0.2413
27780,0.26919165,0.2483
27781,0.26286936,0.243
27782,0.24234499,0.2461
27783,0.2333502,0.251
27784,0.23624027,0.2654
27785,0.23712897,0.2805
27786,0.25064725,0.2983
27787,0.2631732,0.301
27788,0.26852992,0.3127
27789,0.25658074,0.3315
27790,0.27616516,0.3389
27791,0.34389508,0.361
27792,0.25663298,0.2605
27793,0.24610664,0.2452
27794,0.21058439,0.2286
27795,0.20887955,0.2274
27796,0.20897214,0.2269
27797,0.19417107,0.2305
27798,0.22382784,0.2461
27799,0.22384593,0.2617
27800,0.2385749,0.28
27801,0.2551281,0.295
27802,0.2923199,0.3171
27803,0.33189896,0.3442
27804,0.3176131,0.3276
27805,0.29869857,0.3027
27806,0.2722736,0.2722
27807,0.23096421,0.2325
27808,0.2008151,0.1903
27809,0.16993377,0.1637
27810,0.13929088,0.1415
27811,0.121721745,0.1279
27812,0.112783864,0.11664
27813,0.12471871,0.1179
27814,0.14445454,0.1328
27815,0.17524281,0.1537
27816,0.20210975,0.1654
27817,0.18652642,0.1606
27818,0.17894602,0.1498
27819,0.16260429,0.1393
27820,0.15519658,0.11835
27821,0.14895315,0.1018
27822,0.13905373,0.10046
27823,0.16068737,0.11926
27824,0.17100665,0.1528
27825,0.20492668,0.1855
27826,0.25467405,0.2313
27827,0.30723268,0.281
27828,0.27574015,0.2715
27829,0.2661452,0.2544
27830,0.2512915,0.2291
27831,0.21284282,0.1978
27832,0.19375335,0.165
27833,0.16325828,0.138
27834,0.13406166,0.1188
27835,0.1347924,0.1153
27836,0.12909712,0.1075
27837,0.119207904,0.10876
27838,0.1315462,0.12317
27839,0.15585071,0.1345
27840,0.312407,0.2883
27841,0.3592409,0.3315
27842,0.37013477,0.3643
27843,0.3944798,0.3826
27844,0.39947823,0.3794
27845,0.3806374,0.3755
27846,0.33072433,0.3394
27847,0.26134244,0.2878
27848,0.22342755,0.2374
27849,0.20636937,0.1978
27850,0.18338247,0.1667
27851,0.16011132,0.1489
27852,0.14321537,0.1398
27853,0.1324801,0.1354
27854,0.1306276,0.1389
