,Time,Temp(f),Humidity,Wind Speed,Condition
50078,2021-09-29 02:00:00,68.0,0.92,6.333333333333333,3.0
50079,2021-09-29 03:00:00,68.0,0.93,4.0,3.0
50080,2021-09-29 04:00:00,68.0,0.93,5.333333333333333,3.0
50081,2021-09-29 05:00:00,68.0,0.93,3.0,3.0
50084,2021-09-29 08:00:00,69.0,0.9,3.0,3.0
50085,2021-09-29 09:00:00,72.0,0.82,5.0,3.0
50086,2021-09-29 10:00:00,77.0,0.71,6.0,3.0
50087,2021-09-29 11:00:00,83.0,0.59,3.0,3.0
50088,2021-09-29 12:00:00,86.0,0.51,0.0,3.0
50089,2021-09-29 13:00:00,88.0,0.46,5.0,3.0
50090,2021-09-29 14:00:00,89.0,0.45,8.0,3.0
50091,2021-09-29 15:00:00,88.0,0.5,9.0,3.0
50092,2021-09-29 16:00:00,86.0,0.51,5.0,3.0
50093,2021-09-29 17:00:00,83.0,0.57,8.0,3.0
50094,2021-09-29 18:00:00,81.0,0.62,7.0,3.0
50095,2021-09-29 19:00:00,80.0,0.67,6.0,3.0
50097,2021-09-29 21:00:00,77.0,0.74,3.0,3.0
50098,2021-09-29 22:00:00,75.0,0.82,6.0,3.0
50099,2021-09-29 23:00:00,74.5,0.835,5.0,3.0
50100,2021-09-30 00:00:00,74.0,0.85,5.0,3.0
50101,2021-09-30 01:00:00,74.0,0.88,3.0,3.0
50126,2021-10-01 02:00:00,71.5,0.83,7.0,3.0
50127,2021-10-01 03:00:00,69.8,0.8699999999999999,9.2,3.0
50128,2021-10-01 04:00:00,68.0,0.89,4.0,3.0
50130,2021-10-01 06:00:00,68.0,0.93,0.0,3.0
50362,2021-10-10 22:00:00,69.0,0.795,15.0,14.0
50363,2021-10-10 23:00:00,65.2,0.8779999999999999,4.6,14.0
50364,2021-10-11 00:00:00,65.0,0.9,0.0,14.0
50389,2021-10-12 01:00:00,74.0,0.62,0.0,1.0
50391,2021-10-12 03:00:00,71.0,0.7849999999999999,1.5,1.0
50392,2021-10-12 04:00:00,70.0,0.82,3.0,1.0
50393,2021-10-12 05:00:00,71.0,0.87,3.0,1.0
50394,2021-10-12 06:00:00,72.0,0.925,8.0,1.0
50395,2021-10-12 07:00:00,74.0,0.925,7.0,1.0
50396,2021-10-12 08:00:00,76.0,0.91,0.0,1.0
50397,2021-10-12 09:00:00,78.0,0.9,3.0,1.0
50399,2021-10-12 11:00:00,79.0,0.88,6.0,1.0
50432,2021-10-13 20:00:00,69.5,0.885,8.5,14.0
50433,2021-10-13 21:00:00,68.16666666666667,0.9016666666666667,6.833333333333333,14.0
50434,2021-10-13 22:00:00,68.25,0.9225000000000001,3.75,14.0
50435,2021-10-13 23:00:00,68.0,0.9259999999999999,5.2,14.0
50436,2021-10-14 00:00:00,68.33333333333333,0.92,3.6666666666666665,3.0
50437,2021-10-14 01:00:00,69.0,0.9,3.3333333333333335,3.0
50438,2021-10-14 02:00:00,69.0,0.9257142857142858,0.42857142857142855,3.0
50439,2021-10-14 03:00:00,69.0,0.93,5.0,3.0
50460,2021-10-15 00:00:00,70.0,0.9,0.0,1.0
50461,2021-10-15 01:00:00,70.0,0.9,0.0,1.0
50462,2021-10-15 02:00:00,70.0,0.93,0.0,1.0
50463,2021-10-15 03:00:00,71.0,0.9,0.0,1.0
50466,2021-10-15 06:00:00,73.0,0.9,0.0,1.0
50680,2021-10-24 04:00:00,70.0,0.9,7.0,1.0
50683,2021-10-24 07:00:00,71.0,0.9,0.0,1.0
50684,2021-10-24 08:00:00,72.0,0.91,3.0,1.0
50706,2021-10-25 06:00:00,72.0,0.91,0.0,1.0
50752,2021-10-27 04:00:00,63.0,0.87,11.833333333333334,3.0
50753,2021-10-27 05:00:00,63.0,0.87,6.333333333333333,3.0
50914,2021-11-02 22:00:00,68.0,0.73,3.0,3.0
50915,2021-11-02 23:00:00,65.0,0.78,3.0,3.0
50916,2021-11-03 00:00:00,64.0,0.81,3.0,3.0
50918,2021-11-03 02:00:00,63.0,0.87,0.0,3.0
50919,2021-11-03 03:00:00,62.0,0.86,1.5,3.0
50921,2021-11-03 05:00:00,62.0,0.86,3.0,3.0
50922,2021-11-03 06:00:00,61.0,0.87,5.0,3.0
50923,2021-11-03 07:00:00,58.0,0.87,7.0,3.0
50924,2021-11-03 08:00:00,54.8,0.876,9.4,3.0
50925,2021-11-03 09:00:00,54.0,0.9014285714285715,4.0,3.0
50926,2021-11-03 10:00:00,53.0,0.93,6.0,3.0
50927,2021-11-03 11:00:00,52.0,0.89,9.0,3.0
50928,2021-11-03 12:00:00,53.0,0.89,7.0,3.0
50929,2021-11-03 13:00:00,52.0,0.885,7.5,3.0
50931,2021-11-03 15:00:00,53.5,0.885,5.0,3.0
50932,2021-11-03 16:00:00,52.0,0.89,7.0,3.0
50933,2021-11-03 17:00:00,51.0,0.89,6.0,3.0
50936,2021-11-03 20:00:00,50.0,0.89,8.0,3.0
51042,2021-11-08 06:00:00,53.0,0.86,0.0,1.0
51043,2021-11-08 07:00:00,54.0,0.93,0.0,1.0
51044,2021-11-08 08:00:00,55.0,0.93,0.0,1.0
51045,2021-11-08 09:00:00,59.0,0.87,0.0,1.0
51061,2021-11-09 01:00:00,60.0,0.86,0.0,1.0
51062,2021-11-09 02:00:00,59.0,0.9,0.0,1.0
51063,2021-11-09 03:00:00,60.0,0.9,3.0,1.0
51064,2021-11-09 04:00:00,59.0,0.9,0.0,1.0
51065,2021-11-09 05:00:00,58.0,0.9,0.0,1.0
51066,2021-11-09 06:00:00,58.0,0.93,0.0,1.0
51067,2021-11-09 07:00:00,58.0,0.97,0.0,1.0
51068,2021-11-09 08:00:00,61.0,0.9,0.0,1.0
51330,2021-11-20 06:00:00,53.0,0.93,6.0,1.0
51331,2021-11-20 07:00:00,54.0,0.93,0.0,1.0
51441,2021-11-24 21:00:00,69.0,0.87,0.0,3.0
51442,2021-11-24 22:00:00,69.0,0.9,0.0,3.0
51446,2021-11-25 02:00:00,68.0,0.9,0.0,1.0
51447,2021-11-25 03:00:00,67.0,0.93,0.0,1.0
51448,2021-11-25 04:00:00,67.0,0.91,0.0,1.0
51498,2021-11-27 06:00:00,48.0,0.77,0.0,3.0
51499,2021-11-27 07:00:00,47.0,0.86,3.0,3.0
51500,2021-11-27 08:00:00,47.0,0.9,4.0,3.0
51501,2021-11-27 09:00:00,47.75,0.92,0.75,3.0
51502,2021-11-27 10:00:00,48.5,0.915,1.5,3.0
51503,2021-11-27 11:00:00,50.0,0.89,0.0,3.0
51505,2021-11-27 13:00:00,51.0,0.89,0.0,3.0
51506,2021-11-27 14:00:00,51.0,0.914,2.8,3.0
51507,2021-11-27 15:00:00,51.25,0.91,4.75,3.0
51508,2021-11-27 16:00:00,51.0,0.89,3.0,3.0
51509,2021-11-27 17:00:00,51.0,0.92,0.0,3.0
51510,2021-11-27 18:00:00,51.0,0.92,0.0,3.0
51511,2021-11-27 19:00:00,51.666666666666664,0.9133333333333334,0.0,3.0
51512,2021-11-27 20:00:00,52.0,0.93,4.5,3.0
51513,2021-11-27 21:00:00,52.0,0.9125,0.0,3.0
51514,2021-11-27 22:00:00,52.0,0.8875,0.75,3.0
51515,2021-11-27 23:00:00,52.0,0.89,0.0,3.0
51516,2021-11-28 00:00:00,52.0,0.89,0.0,1.0
51517,2021-11-28 01:00:00,51.0,0.92,0.0,1.0
51518,2021-11-28 02:00:00,50.0,0.89,0.0,1.0
51519,2021-11-28 03:00:00,50.0,0.89,0.0,1.0
51520,2021-11-28 04:00:00,50.0,0.93,0.0,1.0
51521,2021-11-28 05:00:00,48.0,0.93,0.0,1.0
51593,2021-12-01 05:00:00,53.0,0.89,0.0,1.0
51594,2021-12-01 06:00:00,52.0,0.93,0.0,1.0
51595,2021-12-01 07:00:00,52.0,0.93,0.0,1.0
51615,2021-12-02 03:00:00,56.0,0.87,0.0,1.0
51619,2021-12-02 07:00:00,54.0,0.93,0.0,1.0
51634,2021-12-02 22:00:00,63.0,0.87,0.0,1.0
51635,2021-12-02 23:00:00,63.0,0.9,0.0,1.0
51636,2021-12-03 00:00:00,63.0,0.9,3.0,1.0
51637,2021-12-03 01:00:00,64.0,0.9,5.0,1.0
51642,2021-12-03 06:00:00,67.0,0.91,0.0,1.0
51643,2021-12-03 07:00:00,67.0,0.91,3.0,1.0
51644,2021-12-03 08:00:00,67.0,0.93,3.0,1.0
51645,2021-12-03 09:00:00,68.0,0.9,3.0,1.0
51646,2021-12-03 10:00:00,69.0,0.87,0.0,1.0
51647,2021-12-03 11:00:00,68.0,0.9,1.6666666666666667,1.0
51648,2021-12-03 12:00:00,69.0,0.9,0.0,1.0
51662,2021-12-04 02:00:00,66.0,0.9,3.0,1.0
51716,2021-12-06 08:00:00,63.0,0.78,11.0,3.0
51779,2021-12-08 23:00:00,63.0,0.84,5.0,1.0
51780,2021-12-09 00:00:00,62.0,0.9,3.0,1.0
51781,2021-12-09 01:00:00,62.0,0.9,5.0,1.0
51783,2021-12-09 03:00:00,63.0,0.84,5.0,1.0
51784,2021-12-09 04:00:00,63.0,0.87,5.0,1.0
51785,2021-12-09 05:00:00,63.0,0.9,0.0,1.0
51786,2021-12-09 06:00:00,64.0,0.9,0.0,1.0
51787,2021-12-09 07:00:00,66.0,0.87,5.0,1.0
51788,2021-12-09 08:00:00,68.0,0.84,5.0,1.0
51801,2021-12-09 21:00:00,66.0,0.87,3.0,1.0
51802,2021-12-09 22:00:00,70.0,0.87,3.0,1.0
51803,2021-12-09 23:00:00,70.0,0.93,5.0,1.0
51804,2021-12-10 00:00:00,71.0,0.94,5.0,1.0
51806,2021-12-10 02:00:00,72.0,0.91,6.0,1.0
51807,2021-12-10 03:00:00,72.0,0.91,5.0,1.0
51808,2021-12-10 04:00:00,72.0,0.91,5.0,1.0
51810,2021-12-10 06:00:00,71.0,0.87,3.0,1.0
51811,2021-12-10 07:00:00,72.0,0.84,3.0,1.0
51812,2021-12-10 08:00:00,72.0,0.84,6.0,1.0
51813,2021-12-10 09:00:00,73.0,0.81,6.0,1.0
51814,2021-12-10 10:00:00,76.0,0.77,7.0,1.0
51896,2021-12-13 20:00:00,59.0,0.87,0.0,1.0
51897,2021-12-13 21:00:00,59.0,0.9,0.0,1.0
51898,2021-12-13 22:00:00,59.0,0.9,0.0,1.0
51899,2021-12-13 23:00:00,59.0,0.9,0.0,1.0
51900,2021-12-14 00:00:00,59.0,0.93,0.0,1.0
51901,2021-12-14 01:00:00,59.0,0.93,0.0,1.0
51902,2021-12-14 02:00:00,59.0,0.93,0.0,1.0
51903,2021-12-14 03:00:00,59.0,0.93,0.0,1.0
51904,2021-12-14 04:00:00,59.0,0.93,0.0,1.0
51905,2021-12-14 05:00:00,59.0,0.93,0.0,1.0
51906,2021-12-14 06:00:00,60.0,0.93,0.0,1.0
51907,2021-12-14 07:00:00,60.0,0.93,0.0,1.0
51908,2021-12-14 08:00:00,61.0,0.93,0.0,1.0
51909,2021-12-14 09:00:00,62.0,0.93,0.0,1.0
51910,2021-12-14 10:00:00,64.0,0.93,0.0,1.0
51911,2021-12-14 11:00:00,65.0,0.93,0.0,1.0
51912,2021-12-14 12:00:00,67.0,0.91,0.0,1.0
51961,2021-12-16 13:00:00,76.0,0.72,0.0,3.0
51976,2021-12-17 04:00:00,71.0,0.81,6.0,3.0
51996,2021-12-18 00:00:00,72.0,0.82,8.0,14.0
51999,2021-12-18 03:00:00,70.0,0.9,4.0,14.0
52000,2021-12-18 04:00:00,69.83333333333333,0.9049999999999999,3.1666666666666665,14.0
52001,2021-12-18 05:00:00,70.0,0.9,0.0,14.0
52002,2021-12-18 06:00:00,69.66666666666667,0.9066666666666667,2.6666666666666665,14.0
52003,2021-12-18 07:00:00,64.57142857142857,0.9014285714285715,5.285714285714286,14.0
52004,2021-12-18 08:00:00,63.5,0.8775,7.0,14.0
52007,2021-12-18 11:00:00,55.0,0.67,9.0,14.0
52008,2021-12-18 12:00:00,52.0,0.8,7.25,14.0
52009,2021-12-18 13:00:00,51.0,0.815,7.5,14.0
52038,2021-12-19 18:00:00,50.0,0.44,0.0,3.0
52075,2021-12-21 07:00:00,39.0,0.89,0.0,1.0
52120,2021-12-23 04:00:00,58.0,0.9,3.0,1.0
52121,2021-12-23 05:00:00,59.0,0.9,3.0,1.0
52122,2021-12-23 06:00:00,59.0,0.9,3.0,1.0
52123,2021-12-23 07:00:00,60.0,0.9,3.0,1.0
52186,2021-12-25 22:00:00,64.0,0.87,0.0,1.0
52187,2021-12-25 23:00:00,63.0,0.87,0.0,1.0
52188,2021-12-26 00:00:00,60.0,0.9,0.0,1.0
52189,2021-12-26 01:00:00,61.0,0.9,0.0,1.0
52190,2021-12-26 02:00:00,61.0,0.9,0.0,1.0
52191,2021-12-26 03:00:00,64.0,0.9,5.0,1.0
52192,2021-12-26 04:00:00,65.0,0.9,6.0,1.0
52193,2021-12-26 05:00:00,65.0,0.93,3.0,1.0
52194,2021-12-26 06:00:00,65.0,0.9,5.0,1.0
52195,2021-12-26 07:00:00,65.0,0.9,5.0,1.0
52196,2021-12-26 08:00:00,66.0,0.9,3.0,1.0
52197,2021-12-26 09:00:00,67.0,0.87,3.0,1.0
52198,2021-12-26 10:00:00,68.0,0.84,6.0,1.0
52245,2021-12-28 09:00:00,69.0,0.84,3.0,1.0
52246,2021-12-28 10:00:00,69.0,0.84,3.0,1.0
52256,2021-12-28 20:00:00,64.0,0.87,0.0,1.0
52257,2021-12-28 21:00:00,64.0,0.87,0.0,1.0
52258,2021-12-28 22:00:00,63.0,0.87,0.0,1.0
52259,2021-12-28 23:00:00,62.0,0.86,0.0,1.0
52260,2021-12-29 00:00:00,61.0,0.87,0.0,1.0
52261,2021-12-29 01:00:00,61.0,0.9,0.0,1.0
52262,2021-12-29 02:00:00,65.0,0.93,3.0,1.0
52263,2021-12-29 03:00:00,63.0,0.93,0.0,1.0
52264,2021-12-29 04:00:00,65.0,0.9,0.0,1.0
52265,2021-12-29 05:00:00,65.0,0.93,0.0,1.0
52266,2021-12-29 06:00:00,66.0,0.93,5.0,1.0
52267,2021-12-29 07:00:00,67.0,0.93,0.0,1.0
52268,2021-12-29 08:00:00,68.0,0.9,0.0,1.0
52269,2021-12-29 09:00:00,70.0,0.87,0.0,1.0
52270,2021-12-29 10:00:00,72.0,0.82,0.0,1.0
52271,2021-12-29 11:00:00,75.0,0.76,6.0,1.0
52305,2021-12-30 21:00:00,66.0,0.87,3.0,1.0
52306,2021-12-30 22:00:00,65.0,0.9,0.0,1.0
52307,2021-12-30 23:00:00,66.0,0.87,0.0,1.0
52308,2021-12-31 00:00:00,67.0,0.91,3.0,1.0
52309,2021-12-31 01:00:00,67.0,0.91,0.0,1.0
52310,2021-12-31 02:00:00,68.0,0.87,3.0,1.0
52311,2021-12-31 03:00:00,68.0,0.87,0.0,1.0
52312,2021-12-31 04:00:00,67.0,0.91,0.0,1.0
52314,2021-12-31 06:00:00,66.0,0.9,5.0,1.0
52315,2021-12-31 07:00:00,66.0,0.9,5.0,1.0
52316,2021-12-31 08:00:00,67.0,0.91,5.0,1.0
52330,2021-12-31 22:00:00,74.0,0.79,8.0,1.0
52331,2022-01-01 00:00:00,74.0,0.79,5.0,1.0
52336,2022-01-01 05:00:00,72.0,0.82,5.0,1.0
52337,2022-01-01 06:00:00,71.0,0.87,0.0,1.0
52493,2022-01-07 18:00:00,40.0,0.83,0.0,1.0
52494,2022-01-07 19:00:00,40.0,0.86,0.0,1.0
52495,2022-01-07 20:00:00,40.0,0.93,0.0,1.0
52496,2022-01-07 21:00:00,41.0,0.89,0.0,1.0
52497,2022-01-07 22:00:00,41.0,0.89,0.0,1.0
52498,2022-01-07 23:00:00,41.0,0.93,0.0,1.0
52499,2022-01-08 00:00:00,42.0,0.905,0.0,1.0
52500,2022-01-08 01:00:00,42.25,0.9125000000000001,0.0,1.0
52501,2022-01-08 02:00:00,43.0,0.92,0.0,1.0
52502,2022-01-08 03:00:00,43.666666666666664,0.9033333333333333,0.0,1.0
52503,2022-01-08 04:00:00,44.0,0.93,0.0,1.0
52504,2022-01-08 05:00:00,45.0,0.9,0.0,1.0
52505,2022-01-08 06:00:00,45.666666666666664,0.9033333333333333,0.0,1.0
52506,2022-01-08 07:00:00,46.0,0.93,0.0,1.0
52507,2022-01-08 08:00:00,47.0,0.93,0.0,1.0
52508,2022-01-08 09:00:00,48.5,0.91,0.0,1.0
52509,2022-01-08 10:00:00,50.0,0.93,0.0,1.0
52510,2022-01-08 11:00:00,51.666666666666664,0.9633333333333334,0.0,1.0
52511,2022-01-08 12:00:00,55.0,0.95,0.0,1.0
52512,2022-01-08 13:00:00,59.0,0.93,0.0,1.0
52513,2022-01-08 14:00:00,62.0,0.93,0.0,1.0
52516,2022-01-08 17:00:00,62.0,0.9,5.0,1.0
52517,2022-01-08 18:00:00,61.0,0.93,5.0,1.0
52518,2022-01-08 19:00:00,61.0,0.93,5.0,1.0
52519,2022-01-08 20:00:00,60.0,0.93,5.0,1.0
52525,2022-01-09 02:00:00,56.0,0.87,0.0,1.0
52527,2022-01-09 04:00:00,55.0,0.9,3.0,1.0
52591,2022-01-11 20:00:00,43.0,0.76,0.0,3.0
52802,2022-01-20 15:00:00,33.0,0.45,11.0,6.0
52886,2022-01-24 03:00:00,52.0,0.66,0.0,3.0
52888,2022-01-24 05:00:00,50.0,0.83,0.0,3.0
52889,2022-01-24 06:00:00,49.0,0.9,0.0,3.0
52890,2022-01-24 07:00:00,48.666666666666664,0.9133333333333334,0.0,3.0
52893,2022-01-24 10:00:00,51.0,0.83,0.0,3.0
52894,2022-01-24 11:00:00,50.333333333333336,0.84,0.0,3.0
52895,2022-01-24 12:00:00,50.0,0.88,0.0,3.0
52896,2022-01-24 13:00:00,50.0,0.8825000000000001,3.25,3.0
52897,2022-01-24 14:00:00,50.0,0.86,3.0,3.0
52903,2022-01-24 20:00:00,48.0,0.89,0.0,3.0
52904,2022-01-24 21:00:00,47.0,0.93,0.0,3.0
52905,2022-01-24 22:00:00,45.0,0.9,0.0,3.0
52906,2022-01-24 23:00:00,48.0,0.89,0.0,3.0
52907,2022-01-25 00:00:00,47.0,0.93,3.0,1.0
52908,2022-01-25 01:00:00,49.0,0.9,0.0,1.0
52911,2022-01-25 04:00:00,48.0,0.93,0.0,1.0
52915,2022-01-25 08:00:00,48.0,0.86,5.0,1.0
52916,2022-01-25 09:00:00,47.0,0.86,5.0,1.0
53056,2022-01-31 05:00:00,53.5,0.9075,0.0,3.0
53057,2022-01-31 06:00:00,53.0,0.922,0.6,3.0
53058,2022-01-31 07:00:00,53.5,0.92625,0.375,3.0
53059,2022-01-31 08:00:00,54.0,0.924,0.0,3.0
53060,2022-01-31 09:00:00,55.0,0.9075,1.5,3.0
53061,2022-01-31 10:00:00,55.2,0.9120000000000001,0.0,3.0
53065,2022-01-31 14:00:00,58.0,0.9,3.0,3.0
53067,2022-01-31 16:00:00,57.5,0.9199999999999999,0.0,3.0
53068,2022-01-31 17:00:00,57.833333333333336,0.9066666666666667,3.6666666666666665,3.0
53069,2022-01-31 18:00:00,57.0,0.915,5.5,3.0
53070,2022-01-31 19:00:00,57.0,0.91,7.666666666666667,3.0
53071,2022-01-31 20:00:00,57.0,0.9,11.5,3.0
53080,2022-02-01 05:00:00,54.0,0.9,0.0,1.0
53081,2022-02-01 06:00:00,54.0,0.9,0.0,1.0
53082,2022-02-01 07:00:00,55.0,0.93,0.0,1.0
53083,2022-02-01 08:00:00,55.0,0.93,3.0,1.0
53084,2022-02-01 09:00:00,56.0,0.93,0.0,1.0
53085,2022-02-01 10:00:00,57.0,0.9,0.0,1.0
53104,2022-02-02 05:00:00,53.0,0.89,0.0,3.0
53105,2022-02-02 06:00:00,54.0,0.9,0.0,3.0
53106,2022-02-02 07:00:00,54.0,0.93,0.0,3.0
53107,2022-02-02 08:00:00,56.0,0.9,0.0,3.0
53108,2022-02-02 09:00:00,58.0,0.87,5.0,3.0
53112,2022-02-02 13:00:00,54.0,0.785,8.0,3.0
53113,2022-02-02 14:00:00,51.666666666666664,0.8300000000000001,5.666666666666667,3.0
53116,2022-02-02 17:00:00,45.0,0.8674999999999999,9.25,3.0
53117,2022-02-02 18:00:00,43.0,0.8483333333333333,10.833333333333334,3.0
53118,2022-02-02 19:00:00,40.0,0.86,10.0,3.0
53119,2022-02-02 20:00:00,39.25,0.875,8.5,3.0
53120,2022-02-02 21:00:00,37.5,0.86,11.0,3.0
53121,2022-02-02 22:00:00,37.0,0.8619999999999999,9.4,3.0
53122,2022-02-02 23:00:00,37.0,0.88,11.666666666666666,3.0
53123,2022-02-03 00:00:00,37.0,0.89,8.0,3.0
53124,2022-02-03 01:00:00,36.333333333333336,0.86,8.0,3.0
53125,2022-02-03 02:00:00,34.0,0.85,9.0,3.0
53126,2022-02-03 03:00:00,32.5,0.87,12.0,3.0
53127,2022-02-03 04:00:00,31.0,0.85,14.0,3.0
53128,2022-02-03 05:00:00,31.0,0.84,10.333333333333334,3.0
53129,2022-02-03 06:00:00,31.0,0.82,10.0,3.0
53130,2022-02-03 07:00:00,31.0,0.85,11.5,3.0
53131,2022-02-03 08:00:00,30.666666666666668,0.83,13.0,3.0
53132,2022-02-03 09:00:00,29.0,0.8166666666666668,11.333333333333334,3.0
53133,2022-02-03 10:00:00,28.0,0.81,11.0,3.0
53134,2022-02-03 11:00:00,27.666666666666668,0.8066666666666666,11.0,3.0
53135,2022-02-03 12:00:00,27.0,0.8233333333333334,10.333333333333334,3.0
53136,2022-02-03 13:00:00,27.0,0.79,11.0,3.0
53137,2022-02-03 14:00:00,28.0,0.78,11.0,3.0
53558,2022-02-21 03:00:00,63.0,0.9,0.0,1.0
53559,2022-02-21 04:00:00,63.0,0.9,3.0,1.0
53560,2022-02-21 05:00:00,63.0,0.9,3.0,1.0
53561,2022-02-21 06:00:00,63.0,0.93,3.0,1.0
53562,2022-02-21 07:00:00,64.0,0.9,3.0,1.0
53615,2022-02-23 12:00:00,31.0,0.72,14.0,1.0
53622,2022-02-23 19:00:00,30.0,0.79,6.0,1.0
53625,2022-02-23 22:00:00,29.0,0.85,8.0,1.0
53626,2022-02-23 23:00:00,29.0,0.85,6.0,1.0
53627,2022-02-24 00:00:00,29.0,0.85,7.0,1.0
53629,2022-02-24 02:00:00,29.0,0.89,6.0,1.0
53632,2022-02-24 05:00:00,28.0,0.85,7.0,1.0
53634,2022-02-24 07:00:00,29.0,0.85,6.0,1.0
53635,2022-02-24 08:00:00,29.0,0.89,5.0,1.0
53636,2022-02-24 09:00:00,30.0,0.85,5.0,1.0
53637,2022-02-24 10:00:00,30.0,0.85,7.0,1.0
53640,2022-02-24 13:00:00,33.0,0.82,8.0,1.0
53665,2022-02-25 14:00:00,37.0,0.57,6.0,3.0
53681,2022-02-26 06:00:00,36.0,0.82,6.0,1.0
53684,2022-02-26 09:00:00,37.0,0.875,6.5,1.0
53685,2022-02-26 10:00:00,38.0,0.84,7.5,1.0
53686,2022-02-26 11:00:00,39.0,0.82,8.0,1.0
53687,2022-02-26 12:00:00,39.0,0.86,6.25,1.0
53688,2022-02-26 13:00:00,40.166666666666664,0.8533333333333334,5.333333333333333,1.0
53690,2022-02-26 15:00:00,40.0,0.86,7.0,1.0
53691,2022-02-26 16:00:00,40.0,0.86,6.0,1.0
53692,2022-02-26 17:00:00,39.0,0.89,4.5,1.0
53693,2022-02-26 18:00:00,39.0,0.89,5.0,1.0
53694,2022-02-26 19:00:00,39.0,0.86,6.0,1.0
53695,2022-02-26 20:00:00,39.0,0.86,6.0,1.0
53696,2022-02-26 21:00:00,38.0,0.89,6.0,1.0
53697,2022-02-26 22:00:00,38.0,0.86,5.0,1.0
53700,2022-02-27 01:00:00,38.0,0.86,6.0,1.0
53701,2022-02-27 02:00:00,38.0,0.86,6.0,1.0
53822,2022-03-04 03:00:00,61.0,0.9,0.0,1.0
53826,2022-03-04 07:00:00,62.0,0.86,5.0,1.0
53827,2022-03-04 08:00:00,63.0,0.87,7.0,1.0
53893,2022-03-07 02:00:00,47.0,0.77,11.0,3.0
53894,2022-03-07 03:00:00,47.0,0.77,9.0,3.0
53919,2022-03-08 04:00:00,44.0,0.53,9.0,3.0
53991,2022-03-11 04:00:00,61.0,0.81,0.0,3.0
54000,2022-03-11 13:00:00,38.0,0.73,10.0,3.0
54135,2022-03-17 04:00:00,55.0,0.9,3.0,1.0
54136,2022-03-17 05:00:00,55.0,0.9,0.0,1.0
54137,2022-03-17 06:00:00,56.0,0.9,7.0,1.0
54138,2022-03-17 07:00:00,57.0,0.9,7.0,1.0
54229,2022-03-21 02:00:00,59.333333333333336,0.88,6.0,14.0
54230,2022-03-21 03:00:00,59.0,0.9,8.75,14.0
54232,2022-03-21 05:00:00,61.5,0.915,8.0,14.0
54233,2022-03-21 06:00:00,62.4,0.924,7.4,14.0
54234,2022-03-21 07:00:00,64.0,0.93,10.0,14.0
54236,2022-03-21 09:00:00,68.0,0.93,11.0,14.0
54238,2022-03-21 11:00:00,74.0,0.79,10.0,14.0
54243,2022-03-21 16:00:00,72.66666666666667,0.8300000000000001,18.333333333333332,14.0
54244,2022-03-21 17:00:00,67.0,0.8720000000000001,5.0,14.0
54245,2022-03-21 18:00:00,69.0,0.9,3.0,14.0
54247,2022-03-21 20:00:00,65.5,0.7875,3.0,14.0
54249,2022-03-21 22:00:00,65.0,0.9,7.0,14.0
54250,2022-03-21 23:00:00,66.0,0.87,5.0,14.0
54251,2022-03-22 00:00:00,61.0,0.87,8.0,14.0
54447,2022-03-30 04:00:00,61.5,0.8816666666666667,8.166666666666666,3.0
54570,2022-04-04 07:00:00,68.0,0.84,5.0,1.0
54571,2022-04-04 08:00:00,68.0,0.84,5.0,1.0
54593,2022-04-05 06:00:00,72.0,0.82,3.0,1.0
54594,2022-04-05 07:00:00,74.0,0.79,0.0,1.0
54595,2022-04-05 08:00:00,79.0,0.67,5.0,1.0
54692,2022-04-09 09:00:00,75.0,0.23,11.0,1.0
54733,2022-04-11 02:00:00,70.0,0.79,16.0,1.0
54734,2022-04-11 03:00:00,68.0,0.87,10.0,1.0
54737,2022-04-11 06:00:00,69.0,0.87,5.0,1.0
54738,2022-04-11 07:00:00,70.0,0.84,10.0,1.0
54741,2022-04-11 10:00:00,73.0,0.76,6.0,1.0
54761,2022-04-12 06:00:00,72.0,0.84,6.0,1.0
54762,2022-04-12 07:00:00,73.0,0.81,11.0,1.0
54763,2022-04-12 08:00:00,74.0,0.79,9.0,1.0
54764,2022-04-12 09:00:00,77.0,0.71,7.0,1.0
54765,2022-04-12 10:00:00,91.0,0.38,7.0,1.0
54787,2022-04-13 08:00:00,75.0,0.79,5.0,1.0
54788,2022-04-13 09:00:00,77.0,0.71,6.0,1.0
54877,2022-04-17 02:00:00,73.0,0.84,0.0,1.0
54878,2022-04-17 03:00:00,73.0,0.84,0.0,1.0
54881,2022-04-17 06:00:00,65.0,0.84,3.0,1.0
54944,2022-04-19 21:00:00,69.0,0.73,9.0,3.0
54945,2022-04-19 22:00:00,67.0,0.84,6.5,3.0
54946,2022-04-19 23:00:00,66.5,0.875,7.0,3.0
54947,2022-04-20 00:00:00,67.0,0.91,9.0,3.0
54950,2022-04-20 03:00:00,68.0,0.9,5.0,3.0
54983,2022-04-21 12:00:00,77.0,0.74,3.0,3.0
54984,2022-04-21 13:00:00,78.0,0.74,6.0,3.0
55001,2022-04-22 06:00:00,72.0,0.84,7.0,3.0
55073,2022-04-25 06:00:00,64.5,0.81,8.5,14.0
55074,2022-04-25 07:00:00,64.0,0.885,6.5,14.0
55075,2022-04-25 08:00:00,65.0,0.87,6.0,14.0
55076,2022-04-25 09:00:00,64.25,0.8925000000000001,6.75,14.0
55080,2022-04-25 13:00:00,63.166666666666664,0.9,9.5,14.0
