,src,output
99964,0.17568286,0.1392
99965,0.185662,0.1398
99966,0.20476292,0.1421
99967,0.2412198,0.1759
99968,0.2332797,0.1804
99969,0.21854123,0.1713
99970,0.19881707,0.1534
99971,0.1615511,0.1194
99972,0.16631486,0.1194
99973,0.110141665,0.05896
99974,0.104112156,0.06494
99975,0.10071861,0.0461
99976,0.10831619,0.04773
99977,0.11040666,0.05862
99978,0.13939399,0.09357
99979,0.19947046,0.1599
99980,0.22443317,0.183
99981,0.22751184,0.1681
99982,0.22229548,0.1603
99983,0.21329583,0.1509
99984,0.11624333,0.1099
99985,0.16188385,0.1538
99986,0.18141672,0.1843
99987,0.18311705,0.1892
99988,0.1913769,0.2025
99989,0.20093147,0.2201
99990,0.20304441,0.2324
99991,0.21561225,0.2424
99992,0.2019735,0.253
99993,0.21316047,0.26
99994,0.21118759,0.2651
99995,0.22458903,0.2727
99996,0.21712811,0.2761
99997,0.24684842,0.2761
99998,0.26849577,0.2788
99999,0.2772526,0.2932
100000,0.26622286,0.276
100001,0.22996238,0.2393
100002,0.23341046,0.2393
100003,0.15132536,0.1538
100004,0.15641269,0.1606
100005,0.13223211,0.1151
100006,0.14041544,0.107
100007,0.14368083,0.1093
100008,0.17524931,0.1304
100009,0.22308967,0.1732
100010,0.23318277,0.2076
100011,0.22633247,0.2164
100012,0.21973647,0.2246
100013,0.22240478,0.2402
100014,0.21326648,0.2542
100015,0.2057556,0.2603
100016,0.20835853,0.262
100017,0.20794965,0.247
100018,0.21520694,0.2297
100019,0.205345,0.2142
100020,0.21080945,0.2021
100021,0.22494608,0.2266
100022,0.2515934,0.2473
100023,0.26351726,0.2583
100024,0.24306192,0.2448
100025,0.21559699,0.2115
100026,0.21079752,0.2115
100027,0.13871905,0.1366
100028,0.14805481,0.1464
100029,0.12171408,0.1155
100030,0.14601673,0.11676
100031,0.15236472,0.1226
100032,0.36689746,0.2656
100033,0.36785567,0.2656
100034,0.2626941,0.1967
100035,0.2627551,0.1992
100036,0.19902666,0.1548
100037,0.17086463,0.1421
100038,0.16047266,0.1317
100039,0.14042567,0.1292
100040,0.14764091,0.1307
100041,0.15021396,0.1382
100042,0.168898,0.1677
100043,0.22124077,0.2015
100044,0.26694912,0.2375
100045,0.29764658,0.274
100046,0.32415468,0.3071
100047,0.37012312,0.3364
100048,0.4075197,0.363
100049,0.41932297,0.3838
100050,0.4293025,0.399
100051,0.41976684,0.4028
100052,0.41211718,0.397
100053,0.38389128,0.3813
100054,0.38197356,0.3684
100055,0.37573475,0.3638
100056,0.35375577,0.3289
100057,0.35292536,0.3289
100058,0.24676238,0.2317
100059,0.25128227,0.2399
100060,0.1864696,0.1866
100061,0.16412859,0.1781
100062,0.15794536,0.1791
100063,0.17126922,0.2
100064,0.18579622,0.2324
100065,0.20928659,0.251
100066,0.22838631,0.2761
100067,0.2675312,0.32
100068,0.32684267,0.363
100069,0.3521174,0.4087
100070,0.38244674,0.4456
100071,0.41248864,0.4834
100072,0.44160253,0.5146
100073,0.4534613,0.534
100074,0.46622515,0.5474
100075,0.46561944,0.553
100076,0.45175004,0.5386
100077,0.42718703,0.508
100078,0.40067255,0.4814
100079,0.38845265,0.4702
100080,0.16648152,0.1444
100081,0.16923957,0.1499
100082,0.17186175,0.1746
100083,0.20265585,0.208
100084,0.20835336,0.209
100085,0.19195582,0.1967
100086,0.18556477,0.1765
100087,0.15527923,0.1447
100088,0.1563353,0.1447
100089,0.102282695,0.0859
100090,0.10923091,0.0887
100091,0.08025322,0.06494
100092,0.07668973,0.06433
100093,0.09098921,0.0721
100094,0.11795599,0.1025
100095,0.15698676,0.1587
100096,0.1676877,0.173
100097,0.16845162,0.1779
100098,0.16580488,0.1924
100099,0.16890223,0.207
100100,0.17811425,0.2174
100101,0.18281823,0.2275
100102,0.19859016,0.235
100103,0.2036245,0.2379
100104,0.21712868,0.2408
100105,0.21191528,0.2383
100106,0.20862176,0.247
100107,0.2325967,0.2727
100108,0.22315134,0.2607
100109,0.21781854,0.245
100110,0.19937842,0.2188
100111,0.16305098,0.1794
100112,0.16866268,0.1794
100113,0.11008682,0.106
100114,0.115558505,0.11224
100115,0.085865214,0.0845
100116,0.07718718,0.08215
100117,0.078207105,0.0882
100118,0.11344673,0.11743
100119,0.1542809,0.1781
100120,0.16511595,0.197
100121,0.16261427,0.1967
100122,0.16169201,0.2064
100123,0.17015438,0.2207
100124,0.17561318,0.2366
100125,0.19800258,0.258
100126,0.22248425,0.274
100127,0.23128206,0.2878
100128,0.3143337,0.3513
100129,0.2955351,0.3325
100130,0.28251365,0.3325
100131,0.2124466,0.2878
100132,0.23320846,0.2925
100133,0.19880302,0.2742
100134,0.19604988,0.277
100135,0.21327397,0.2886
100136,0.24351278,0.3074
100137,0.300128,0.3333
100138,0.31598538,0.3572
100139,0.30659473,0.38
100140,0.29303047,0.395
100141,0.28045526,0.3936
100142,0.25392625,0.3743
100143,0.23026896,0.3489
100144,0.20724359,0.329
100145,0.20380141,0.3179
100146,0.19888426,0.3154
100147,0.20940894,0.3237
100148,0.26236156,0.347
100149,0.3170954,0.3618
100150,0.3047691,0.3494
100151,0.2664519,0.3384
100152,0.26314414,0.3296
100153,0.2477604,0.3142
100154,0.2501673,0.3142
100155,0.1883118,0.273
100156,0.18515743,0.2769
100157,0.1528796,0.2522
100158,0.16050754,0.252
100159,0.17618442,0.2588
100160,0.19850287,0.2751
100161,0.23889562,0.2983
100162,0.25903815,0.3203
100163,0.2560718,0.3171
100164,0.25633663,0.2878
100165,0.23845205,0.2534
100166,0.21195902,0.2194
100167,0.1873181,0.1833
100168,0.1746036,0.1499
100169,0.172977,0.1255
100170,0.16438746,0.1106
100171,0.18013337,0.10767
100172,0.21663049,0.1362
100173,0.26094416,0.196
100174,0.2512524,0.2188
100175,0.21985209,0.235
100176,0.4027682,0.401
100177,0.44703546,0.4565
100178,0.4848432,0.505
100179,0.532475,0.5522
100180,0.5670332,0.584
100181,0.5820741,0.605
100182,0.5992875,0.617
100183,0.61984766,0.618
100184,0.59957606,0.6016
100185,0.5634725,0.5747
100186,0.53357416,0.5483
100187,0.5116925,0.5254
100188,0.46029696,0.4592
100189,0.4267236,0.4592
100190,0.29997876,0.3257
100191,0.31275153,0.336
100192,0.2248659,0.253
100193,0.19954164,0.2278
100194,0.19583717,0.2194
100195,0.21507303,0.2291
100196,0.25221768,0.2532
100197,0.27593568,0.262
100198,0.30898994,0.2944
100199,0.3252588,0.3384
100200,0.37522307,0.3865
100201,0.43181127,0.4346
100202,0.479995,0.4775
100203,0.5189481,0.5156
100204,0.54384893,0.5474
100205,0.5523296,0.572
100206,0.55619746,0.582
100207,0.58438706,0.586
100208,0.5786128,0.5757
100209,0.54586613,0.5474
100210,0.5150824,0.5186
100211,0.501409,0.5034
100212,0.4366388,0.449
100213,0.4177609,0.449
100214,0.28894946,0.3237
100215,0.29014197,0.3318
100216,0.21753883,0.2544
100217,0.19272359,0.2344
100218,0.1982611,0.2258
100219,0.22128256,0.2379
100220,0.25179335,0.2659
100221,0.27489337,0.2788
100222,0.29439363,0.2947
100223,0.31733927,0.3174
100224,0.56818724,0.5854
100225,0.5723383,0.596
100226,0.58629256,0.5933
100227,0.5763992,0.5747
100228,0.5561568,0.535
100229,0.516553,0.4878
100230,0.49594617,0.4534
100231,0.43898875,0.3923
100232,0.4314044,0.3923
100233,0.3035325,0.2722
100234,0.3108267,0.2808
100235,0.23165525,0.2041
100236,0.20452297,0.1833
100237,0.20255758,0.1759
100238,0.19655912,0.1866
100239,0.23001681,0.2113
100240,0.24733917,0.2262
100241,0.28576362,0.2524
100242,0.32754615,0.2917
100243,0.3849087,0.338
100244,0.4317045,0.3872
100245,0.4758197,0.4495
100246,0.50323373,0.5034
100247,0.51794606,0.5347
100248,0.5515847,0.5547
100249,0.5568496,0.5664
100250,0.5792572,0.565
100251,0.55922234,0.5483
100252,0.54185736,0.5107
100253,0.499658,0.4814
100254,0.475199,0.4639
100255,0.41881818,0.415
100256,0.40935388,0.415
100257,0.29956484,0.305
100258,0.3058734,0.3113
100259,0.23489662,0.2336
100260,0.20487507,0.2125
100261,0.18435681,0.1973
100262,0.17514858,0.1943
100263,0.17937362,0.1992
100264,0.19716053,0.2096
100265,0.23559839,0.2515
100266,0.2915561,0.3064
100267,0.3391738,0.3547
100268,0.3964644,0.402
100269,0.46705356,0.4436
100270,0.49322107,0.474
100271,0.49294108,0.4944
100272,0.44321772,0.428
100273,0.4780075,0.4495
100274,0.48794672,0.4631
100275,0.49817437,0.4658
100276,0.48872763,0.445
100277,0.47734207,0.4143
100278,0.4316146,0.3826
100279,0.40786344,0.369
100280,0.3986655,0.3638
100281,0.36476052,0.3325
100282,0.36041236,0.3325
100283,0.25559852,0.2272
100284,0.25257093,0.2363
100285,0.19822095,0.1732
100286,0.18565413,0.1646
100287,0.17982014,0.1628
100288,0.19561048,0.1788
100289,0.21738747,0.2106
100290,0.23284821,0.2281
100291,0.26163608,0.259
100292,0.30645356,0.2974
100293,0.35219747,0.334
100294,0.3924362,0.3728
100295,0.41610038,0.4028
100296,0.43205547,0.4358
100297,0.47052217,0.4631
100298,0.49934244,0.4858
100299,0.5269743,0.4944
100300,0.49821556,0.4949
100301,0.48407027,0.4768
100302,0.45678857,0.4482
100303,0.41705275,0.4236
100304,0.39428353,0.4126
100305,0.36004317,0.365
100306,0.35619682,0.365
100307,0.2473102,0.254
100308,0.25795254,0.2607
100309,0.19474553,0.1953
100310,0.1798747,0.18
100311,0.17875434,0.1779
100312,0.19617307,0.1941
100313,0.2096392,0.222
100314,0.23823977,0.235
100315,0.26590213,0.2573
100316,0.3030026,0.2874
100317,0.35322437,0.33
100318,0.37935087,0.3696
100319,0.41059178,0.4028
100320,0.18360673,0.1898
100321,0.1891475,0.1863
100322,0.18449011,0.1857
100323,0.19093955,0.1873
100324,0.1966929,0.1847
100325,0.20873837,0.2015
100326,0.22158836,0.236
100327,0.2324409,0.2336
100328,0.2280484,0.2242
100329,0.20593542,0.2006
100330,0.17776003,0.1658
100331,0.1744455,0.1658
100332,0.11620281,0.1109
100333,0.12788177,0.11743
100334,0.11204877,0.10345
100335,0.110750146,0.10736
100336,0.1318137,0.121
100337,0.17691709,0.1646
100338,0.23507173,0.2415
100339,0.23871957,0.2483
100340,0.21862221,0.224
100341,0.2127,0.207
100342,0.21009928,0.1921
100343,0.21379988,0.1882
100344,0.19933371,0.1866
100345,0.2012124,0.1863
100346,0.19332516,0.1876
100347,0.20619501,0.1888
100348,0.21228427,0.1895
100349,0.2182817,0.2025
100350,0.24164078,0.2307
100351,0.25560027,0.2285
100352,0.24277286,0.2164
100353,0.21713442,0.1943
100354,0.18949805,0.1589
100355,0.19573642,0.1589
100356,0.115045704,0.1022
100357,0.12943438,0.10736
100358,0.10287534,0.09125
100359,0.11174708,0.0958
100360,0.11959081,0.1109
100361,0.15188421,0.1544
100362,0.2052203,0.2262
100363,0.22136538,0.2346
100364,0.21644464,0.2135
100365,0.21246721,0.2
100366,0.21710378,0.1934
100367,0.21666825,0.1908
100368,0.058363564,0.02956
100369,0.059342634,0.038
100370,0.10089343,0.0679
100371,0.14557548,0.1259
100372,0.15869294,0.1313
100373,0.14862613,0.1246
100374,0.14904137,0.1255
100375,0.15549505,0.1321
100376,0.14556563,0.1356
100377,0.14444987,0.1353
100378,0.15356933,0.1401
100379,0.15044644,0.1456
100380,0.14182155,0.1503
100381,0.14774124,0.1493
100382,0.1611779,0.1512
100383,0.17983806,0.17
100384,0.17350033,0.1583
100385,0.16178052,0.1444
100386,0.13912767,0.1282
100387,0.11364004,0.10443
100388,0.12581877,0.10443
100389,0.07143626,0.0505
100390,0.079759,0.0554
100391,0.059440445,0.0255
100392,0.05692662,0.01932
100393,0.06840379,0.0198
100394,0.08886341,0.0276
100395,0.10876182,0.04416
100396,0.12476928,0.0591
100397,0.13975377,0.08496
100398,0.14705639,0.10736
100399,0.15335225,0.1255
100400,0.16310813,0.1372
100401,0.15836385,0.1431
100402,0.15566829,0.1493
100403,0.15662897,0.1558
100404,0.1592469,0.1583
100405,0.163594,0.1554
100406,0.17517908,0.1636
100407,0.18702793,0.1827
100408,0.18150572,0.1752
100409,0.17360888,0.1658
100410,0.15348859,0.1534
100411,0.13047203,0.1317
100412,0.13919605,0.1317
100413,0.0815095,0.07776
100414,0.06775847,0.0809
100415,0.053782467,0.0484
100416,0.25584075,0.2878
100417,0.2455317,0.263
100418,0.23721628,0.2424
100419,0.23142476,0.2301
100420,0.2560808,0.232
100421,0.29530925,0.2659
100422,0.35165155,0.326
100423,0.35141233,0.3345
100424,0.35238108,0.3352
100425,0.34794176,0.3188
100426,0.3136766,0.2834
100427,0.31545123,0.2834
100428,0.23459263,0.2295
100429,0.24712075,0.234
100430,0.22312129,0.2242
100431,0.21631408,0.2288
100432,0.22689584,0.2428
100433,0.27257043,0.2837
100434,0.3288374,0.3398
100435,0.3641524,0.358
100436,0.35375428,0.3403
100437,0.34169716,0.3262
100438,0.30433035,0.31
100439,0.2728279,0.2856
100440,0.23273408,0.2598
100441,0.2230122,0.2473
100442,0.2226685,0.2448
100443,0.21555573,0.2424
100444,0.23605141,0.2402
100445,0.26994947,0.2559
100446,0.30048501,0.2883
100447,0.30280915,0.2798
100448,0.3047248,0.2668
100449,0.292634,0.2496
100450,0.26946604,0.2227
100451,0.25965297,0.2227
100452,0.19412217,0.1671
100453,0.2099355,0.1691
100454,0.17986609,0.1372
100455,0.18185617,0.1321
100456,0.19208317,0.133
100457,0.2076781,0.1427
100458,0.23917216,0.1603
100459,0.27217737,0.1765
100460,0.2908367,0.1886
100461,0.28889132,0.2021
100462,0.2561205,0.209
100463,0.23114547,0.2086
100464,0.09582942,0.0754
100465,0.09665109,0.0801
100466,0.12384591,0.10474
100467,0.17862451,0.1622
100468,0.19778487,0.1898
100469,0.19428737,0.1794
100470,0.2069561,0.183
100471,0.23530097,0.1873
100472,0.2468748,0.1869
100473,0.2732506,0.1798
100474,0.28976277,0.1833
100475,0.30343387,0.1892
100476,0.30948514,0.1953
100477,0.31913581,0.2002
100478,0.29787654,0.1982
100479,0.28151196,0.1953
100480,0.28049964,0.2188
100481,0.27324682,0.2152
100482,0.2369585,0.1934
100483,0.20017375,0.1544
100484,0.20153894,0.1544
100485,0.12394551,0.0833
100486,0.12373737,0.0924
100487,0.087933265,0.06445
100488,0.09753543,0.06042
100489,0.10541731,0.0669
100490,0.12092424,0.0971
100491,0.17424697,0.1642
100492,0.19609189,0.1908
100493,0.1962807,0.1771
100494,0.20445216,0.1769
100495,0.22813828,0.1798
100496,0.24393862,0.1791
100497,0.2597607,0.181
100498,0.2744236,0.1869
100499,0.2914456,0.1937
100500,0.30300653,0.2019
100501,0.30688065,0.208
100502,0.30776864,0.206
100503,0.29664376,0.1982
100504,0.29238054,0.2058
100505,0.27940232,0.1953
100506,0.23861487,0.1785
100507,0.19752571,0.148
100508,0.21426725,0.148
100509,0.12759437,0.0934
100510,0.14568518,0.09827
100511,0.09065976,0.0663
100512,0.17422962,0.1603
100513,0.19597474,0.1587
100514,0.19580431,0.1685
100515,0.2161862,0.1931
100516,0.20323257,0.1869
100517,0.19558269,0.1746
100518,0.1664459,0.1538
100519,0.1274335,0.1187
100520,0.1307191,0.1187
100521,0.076518394,0.0518
100522,0.0767226,0.0583
100523,0.048823204,0.03265
100524,0.04941478,0.02939
100525,0.055643376,0.03525
100526,0.08231082,0.0622
100527,0.13911024,0.1194
100528,0.15771708,0.1327
100529,0.15148875,0.1284
100530,0.15549244,0.1346
100531,0.14907543,0.146
100532,0.16882366,0.1499
100533,0.16327687,0.1567
100534,0.17332707,0.1661
100535,0.17209332,0.1694
100536,0.1804628,0.1749
100537,0.19014142,0.1726
100538,0.20498286,0.18
100539,0.21539411,0.2009
100540,0.2099147,0.1947
100541,0.19546105,0.1808
100542,0.16509904,0.1597
100543,0.1345597,0.1239
100544,0.13426481,0.1239
100545,0.07621531,0.0557
100546,0.083793975,0.0632
100547,0.061693635,0.0328
100548,0.05710459,0.02972
100549,0.0736888,0.0377
100550,0.10344166,0.0651
100551,0.15152873,0.121
100552,0.16684203,0.1378
100553,0.1627151,0.1366
100554,0.16043936,0.1388
100555,0.16570719,0.1447
100556,0.17107455,0.1437
100557,0.17506625,0.146
100558,0.16954245,0.1522
100559,0.1747456,0.1554
100560,0.17378625,0.1447
100561,0.17951582,0.1593
100562,0.1835479,0.173
100563,0.18160875,0.1886
100564,0.20018725,0.2031
100565,0.20706217,0.2188
100566,0.21441795,0.2311
100567,0.21018559,0.2356
100568,0.20340936,0.223
100569,0.19983879,0.2031
100570,0.21280666,0.2135
100571,0.19837254,0.199
100572,0.15999311,0.1525
100573,0.16732945,0.1525
100574,0.08011912,0.06335
100575,0.103128694,0.07227
100576,0.054313246,0.03574
100577,0.0389731,0.02647
100578,0.03775388,0.02809
100579,0.058684774,0.0526
100580,0.10800455,0.1018
100581,0.12433141,0.1184
100582,0.13917929,0.12036
100583,0.1479028,0.1282
100584,0.16434875,0.135
100585,0.1655435,0.1401
100586,0.17214611,0.144
100587,0.17794798,0.146
100588,0.19283947,0.1486
100589,0.1971133,0.1483
100590,0.20460224,0.1493
100591,0.21148933,0.1503
100592,0.21112527,0.1503
100593,0.2066134,0.1509
100594,0.22622856,0.1722
100595,0.20635305,0.1652
100596,0.17727202,0.1346
100597,0.18037735,0.1346
100598,0.10462036,0.057
100599,0.08802691,0.0661
100600,0.048369046,0.03314
100601,0.03862902,0.02809
100602,0.043598432,0.02907
100603,0.064828336,0.05472
100604,0.11392022,0.1057
100605,0.15058674,0.1268
100606,0.14409558,0.1292
100607,0.1433742,0.1376
100608,0.19909814,0.1548
100609,0.19751334,0.1405
100610,0.18636703,0.1356
100611,0.1838155,0.1323
100612,0.16666038,0.1282
100613,0.15959488,0.1232
100614,0.15370263,0.12195
100615,0.14379153,0.12036
100616,0.13981055,0.1197
100617,0.14584331,0.119
100618,0.15533054,0.1274
100619,0.19774885,0.1652
100620,0.1995842,0.1665
100621,0.1763678,0.1587
100622,0.16863512,0.1376
100623,0.12206838,0.1054
100624,0.13389371,0.1054
100625,0.08151839,0.04514
100626,0.09533326,0.05115
100627,0.06516696,0.02777
100628,0.073046684,0.02567
100629,0.07447821,0.03296
100630,0.10967267,0.0622
100631,0.17817831,0.1197
100632,0.23263437,0.1421
100633,0.21558481,0.1337
100634,0.21162115,0.1346
100635,0.19447188,0.1353
100636,0.17704882,0.1353
100637,0.15887873,0.134
100638,0.14403386,0.1321
100639,0.14960241,0.1272
100640,0.14032914,0.1272
100641,0.145958,0.1317
100642,0.17224775,0.1483
100643,0.20748015,0.172
100644,0.19672132,0.1694
100645,0.19937214,0.1599
100646,0.17824583,0.1407
100647,0.1636189,0.10767
100648,0.15177564,0.10767
100649,0.11204765,0.04532
100650,0.10981848,0.05197
100651,0.09219233,0.02728
100652,0.08177084,0.02614
100653,0.07391918,0.03217
100654,0.08697251,0.05994
100655,0.14969255,0.11743
100656,0.18682167,0.1914
100657,0.18189238,0.1904
100658,0.20241003,0.208
100659,0.23431309,0.2383
100660,0.26381457,0.2542
100661,0.3000804,0.2732
100662,0.3356165,0.3013
100663,0.38953575,0.341
100664,0.4328916,0.3762
100665,0.4672072,0.3936
100666,0.49235356,0.3982
100667,0.51672643,0.395
100668,0.5418603,0.3872
100669,0.53262234,0.3865
100670,0.528219,0.3892
100671,0.50510323,0.3904
100672,0.4752879,0.3762
100673,0.4434583,0.361
100674,0.4309548,0.3586
100675,0.37510186,0.3162
100676,0.37238544,0.3162
100677,0.26856667,0.2103
100678,0.2781473,0.2181
100679,0.20983244,0.157
100680,0.19290745,0.1476
100681,0.1976033,0.1473
100682,0.20779727,0.1646
100683,0.2336616,0.196
100684,0.24762149,0.2103
100685,0.2722867,0.2295
100686,0.3029011,0.254
100687,0.3648498,0.2776
100688,0.38974783,0.2961
100689,0.42918286,0.3142
100690,0.4376421,0.3325
100691,0.45291913,0.3276
100692,0.4785269,0.3103
100693,0.4922394,0.3076
100694,0.48731628,0.312
100695,0.48263943,0.306
100696,0.4416746,0.2937
100697,0.42056674,0.2917
100698,0.41138643,0.2974
100699,0.357189,0.2656
100700,0.3549657,0.2656
100701,0.25351572,0.1818
100702,0.26025,0.1866
100703,0.1959814,0.1437
100704,0.18282449,0.2563
100705,0.18492146,0.2418
100706,0.18884984,0.2252
100707,0.18013315,0.2035
100708,0.18301362,0.1788
100709,0.18068576,0.1587
100710,0.17520793,0.1421
100711,0.17416734,0.1323
100712,0.18131474,0.1317
100713,0.2061441,0.147
100714,0.24432756,0.2025
100715,0.24636644,0.2194
100716,0.2404154,0.2256
100717,0.22744162,0.2197
100718,0.19871126,0.1943
100719,0.20041226,0.1943
100720,0.13834552,0.1528
100721,0.15198126,0.1577
100722,0.118688785,0.1544
100723,0.1362609,0.1632
100724,0.15351209,0.1824
100725,0.18702583,0.2275
100726,0.23469435,0.3005
100727,0.22571416,0.315
100728,0.19173624,0.2805
100729,0.18194275,0.245
100730,0.17194974,0.2174
100731,0.17668222,0.1908
100732,0.1681865,0.1681
100733,0.15294552,0.1525
100734,0.16333564,0.1392
100735,0.15617995,0.135
100736,0.16591333,0.1407
100737,0.185769,0.1667
100738,0.2221964,0.2164
100739,0.22974919,0.2258
100740,0.21898659,0.2258
100741,0.20457448,0.2094
100742,0.16951318,0.1726
100743,0.17489225,0.1726
100744,0.10721044,0.11224
100745,0.13175993,0.1197
100746,0.102696106,0.0966
100747,0.10859593,0.09906
100748,0.12360401,0.1067
100749,0.15529938,0.1425
100750,0.22136335,0.2048
100751,0.22759417,0.2213
100752,0.39628652,0.3877
100753,0.37194535,0.3743
100754,0.35594714,0.345
100755,0.3008229,0.2874
100756,0.29112452,0.2874
100757,0.18283671,0.1833
100758,0.21019137,0.1908
100759,0.1365928,0.1343
100760,0.123963155,0.12225
100761,0.12860866,0.1187
100762,0.15527026,0.135
100763,0.17997958,0.1837
100764,0.1937798,0.1976
100765,0.2086743,0.2094
100766,0.24227095,0.2369
100767,0.27027,0.2756
100768,0.3107044,0.3179
100769,0.35843617,0.356
100770,0.3880713,0.391
100771,0.40943962,0.421
100772,0.43627483,0.449
100773,0.44543988,0.4644
100774,0.4474491,0.4631
100775,0.41511026,0.4314
100776,0.3959487,0.3892
100777,0.37339717,0.3818
100778,0.35830122,0.358
100779,0.2951673,0.3064
100780,0.2762291,0.3064
100781,0.18931088,0.2135
100782,0.20488554,0.2217
100783,0.14587633,0.1722
100784,0.13319059,0.1646
100785,0.13323875,0.1636
100786,0.1464692,0.1886
100787,0.18095377,0.2422
100788,0.18853217,0.2573
100789,0.20663771,0.264
100790,0.23786041,0.2888
100791,0.2622653,0.325
100792,0.30201453,0.3552
100793,0.34921843,0.3853
100794,0.37669194,0.4202
100795,0.40738592,0.4475
100796,0.42767817,0.4702
100797,0.4555783,0.4858
100798,0.4315428,0.4878
100799,0.39984086,0.476
100800,0.35578492,0.4111
100801,0.39020705,0.4463
100802,0.40431845,0.4678
100803,0.40144634,0.487
100804,0.41453564,0.5015
100805,0.41640723,0.493
100806,0.3881532,0.462
100807,0.35509434,0.4197
100808,0.32609802,0.395
100809,0.32599488,0.3838
100810,0.29034728,0.3364
100811,0.300547,0.3364
100812,0.19281034,0.2336
100813,0.22285096,0.2408
100814,0.16231701,0.1794
100815,0.15382978,0.1671
100816,0.16402894,0.1646
100817,0.18400642,0.1771
100818,0.22185674,0.2048
100819,0.23090266,0.2223
100820,0.26292273,0.2544
100821,0.29286417,0.2961
100822,0.32371277,0.341
100823,0.36568943,0.3865
100824,0.37433422,0.4275
100825,0.4056009,0.4631
100826,0.4397775,0.487
100827,0.4520104,0.506
100828,0.45909622,0.5166
100829,0.46658975,0.5146
100830,0.40981984,0.4956
100831,0.37323982,0.4604
100832,0.35809064,0.4294
100833,0.3449446,0.4126
100834,0.30686796,0.3599
100835,0.3163787,0.3599
100836,0.19991736,0.2496
100837,0.23525183,0.258
100838,0.17181344,0.1941
100839,0.16104804,0.181
100840,0.16732524,0.1775
100841,0.17236173,0.1934
100842,0.19458787,0.2317
100843,0.22686961,0.2583
100844,0.24490787,0.28
100845,0.29310632,0.2986
100846,0.33980012,0.3228
100847,0.3769529,0.3481
100848,0.19042693,0.1593
100849,0.20830874,0.182
100850,0.21122621,0.1963
100851,0.22682256,0.2145
100852,0.228198,0.236
100853,0.23489839,0.2532
100854,0.22657917,0.2632
100855,0.22299987,0.27
100856,0.21472715,0.272
100857,0.21339089,0.2622
100858,0.21138035,0.2515
100859,0.22839813,0.2593
100860,0.21859574,0.2489
100861,0.19761191,0.2194
100862,0.19339165,0.2194
100863,0.12879159,0.146
100864,0.13032655,0.1495
100865,0.09762639,0.1025
100866,0.08849365,0.09143
100867,0.09751066,0.08673
100868,0.10132726,0.0877
100869,0.10944843,0.0966
100870,0.15353537,0.1067
100871,0.1523938,0.1323
100872,0.18321714,0.1606
100873,0.18873085,0.1908
100874,0.19673517,0.2191
100875,0.2035025,0.2389
100876,0.20473288,0.2522
100877,0.19958925,0.2622
100878,0.19789416,0.2769
100879,0.18904376,0.2898
100880,0.1922972,0.2942
100881,0.18991186,0.2898
100882,0.20154692,0.279
100883,0.22717905,0.2932
100884,0.21668088,0.2815
100885,0.19605301,0.2408
100886,0.19077426,0.2408
100887,0.11826188,0.1499
100888,0.12307129,0.158
100889,0.0881879,0.1119
100890,0.08644136,0.106
100891,0.08874668,0.1109
100892,0.11158585,0.133
100893,0.16500565,0.1833
100894,0.18893816,0.1943
100895,0.17893647,0.1951
100896,0.15185502,0.1525
100897,0.14421515,0.1392
100898,0.14075992,0.135
100899,0.14213935,0.1407
100900,0.17253846,0.1667
100901,0.21871945,0.2164
100902,0.23289612,0.2258
100903,0.2290041,0.2258
100904,0.22413355,0.2094
100905,0.1910613,0.1726
100906,0.19882156,0.1726
100907,0.14130561,0.11224
100908,0.14409135,0.1197
100909,0.115482,0.0966
100910,0.11190662,0.09906
100911,0.1413113,0.1067
100912,0.18799634,0.1425
100913,0.23559423,0.2048
100914,0.2585791,0.2213
100915,0.23573282,0.2041
100916,0.2082045,0.1947
100917,0.19393909,0.1863
100918,0.1733398,0.1726
100919,0.16336957,0.157
100920,0.14073177,0.144
100921,0.12756005,0.1362
100922,0.12942313,0.1317
100923,0.14148797,0.1362
100924,0.1731696,0.157
100925,0.20850639,0.1973
100926,0.21987338,0.1973
100927,0.19916104,0.1951
100928,0.20150706,0.1771
100929,0.17276733,0.1456
100930,0.16901767,0.1456
100931,0.10638734,0.08685
100932,0.11382986,0.0927
100933,0.086826526,0.0755
100934,0.074695356,0.07715
100935,0.10816738,0.08704
100936,0.12637554,0.12
100937,0.17967711,0.1837
100938,0.20152308,0.2006
100939,0.17487015,0.1824
100940,0.1583834,0.1716
100941,0.15392126,0.1632
100942,0.14877798,0.1534
100943,0.13696285,0.1437
100944,0.2931881,0.2727
100945,0.29216695,0.2778
100946,0.23107527,0.2158
100947,0.21085796,0.1982
100948,0.20188841,0.1886
100949,0.20284665,0.1882
100950,0.21073447,0.1924
100951,0.22079904,0.1937
100952,0.2535368,0.2291
100953,0.30815056,0.2798
100954,0.36924624,0.3315
100955,0.4298299,0.3806
100956,0.48434085,0.4229
100957,0.5282403,0.46
100958,0.5614046,0.4854
100959,0.58171064,0.501
100960,0.5927484,0.511
100961,0.58090067,0.5137
100962,0.5406637,0.5093
100963,0.5122995,0.4846
100964,0.48948947,0.48
100965,0.44859836,0.447
100966,0.39861894,0.3872
100967,0.38893002,0.3872
100968,0.28759605,0.2703
100969,0.2900517,0.2788
100970,0.23638345,0.2129
100971,0.21824618,0.1973
100972,0.21804903,0.198
100973,0.24273065,0.2197
100974,0.27306312,0.271
100975,0.29212597,0.281
100976,0.31428322,0.297
