,0
1203,-0.1317103
1204,-0.12422974
1205,-0.099317454
1206,-0.056750312
1207,-0.043470476
1208,-0.030044744
1209,-0.013197776
1210,0.0014341159
1211,0.0072774915
1212,0.012783342
1213,0.013515884
1214,0.01434281
1215,0.019539822
1216,0.028731529
1217,0.040588196
1218,0.049034726
1219,0.051430043
1220,0.054460663
1221,0.024845762
1222,-0.015716657
1223,-0.026123503
1224,-0.121224694
1225,-0.08120709
1226,-0.13179517
1227,-0.111871526
1228,-0.102876246
1229,-0.08166108
1230,-0.025576636
1231,0.00552689
1232,0.0018101446
1233,-0.00024036276
1234,-0.0040379823
1235,-0.004401308
1236,-0.0038757946
1237,0.00024580196
1238,0.010267612
1239,0.022843074
1240,0.0359308
1241,0.052305292
1242,0.06681909
1243,0.055338044
1244,0.05707441
1245,0.026978415
1246,-0.014172745
1247,-0.029748732
1248,-0.12695456
1249,-0.08804045
1250,-0.13782735
1251,-0.116535954
1252,-0.10894168
1253,-0.08202942
1254,-0.018604942
1255,0.012079356
1256,0.011200051
1257,0.008087848
1258,0.001693339
1259,0.0055251955
1260,0.012406175
1261,0.022634089
1262,0.032399356
1263,0.05706882
1264,0.087108634
1265,0.10092166
1266,0.10129164
1267,0.088351056
1268,0.089369826
1269,0.05079763
1270,0.0068666497
1271,-0.006860239
1272,-0.110678785
1273,-0.07441437
1274,-0.13026522
1275,-0.11313243
1276,-0.109241664
1277,-0.083911106
1278,-0.033095118
1279,-0.0015099811
1280,-0.005235825
1281,-0.0007373758
1282,0.0026118595
1283,0.015355085
1284,0.028202038
1285,0.041352384
1286,0.064073324
1287,0.09426471
1288,0.12055521
1289,0.13712262
1290,0.12771843
1291,0.11302322
1292,0.11085496
1293,0.08568069
1294,0.032709345
1295,0.02318261
1296,-0.08647764
1297,-0.05037523
1298,-0.11307965
1299,-0.09536994
1300,-0.09516961
1301,-0.07550654
1302,-0.027863463
1303,-0.005249074
1304,-0.004962041
1305,-0.00081662333
1306,0.015233398
1307,0.02050274
1308,0.04001027
1309,0.048842356
1310,0.057443615
1311,0.068860084
1312,0.068415746
1313,0.074047886
1314,0.065139614
1315,0.04339789
1316,0.037777983
1317,0.00872561
1318,-0.033743948
1319,-0.030981349
1320,-0.12074253
1321,-0.07590595
1322,-0.13429871
1323,-0.1161057
1324,-0.11210198
1325,-0.09400186
1326,-0.0674346
1327,-0.038132478
1328,-0.023950355
1329,0.0023200302
1330,0.013616547
1331,0.014303915
1332,0.0018227317
1333,-0.011444478
1334,-0.023865448
1335,-0.03396353
1336,-0.033192206
1337,-0.027136188
1338,-0.011506228
1339,-0.007599969
1340,0.0048478395
1341,-0.0061669047
1342,-0.03845183
1343,-0.021725614
1344,-0.10127819
1345,-0.052915614
1346,-0.104109794
1347,-0.080049396
1348,-0.07707159
1349,-0.06076464
1350,-0.0482692
1351,-0.036974616
1352,-0.02414581
1353,-0.0011560537
1354,0.010862976
1355,0.016593985
1356,0.009600968
1357,0.0018641611
1358,-0.00952344
1359,-0.015842061
1360,-0.012903546
1361,-0.004214153
1362,0.013856582
1363,0.028036816
1364,0.038437486
1365,0.01836799
1366,-0.018593693
1367,-0.018662488
1368,-0.11646771
1369,-0.07279314
1370,-0.13309456
1371,-0.10939751
1372,-0.101534136
1373,-0.075546764
1374,-0.017926745
1375,0.00349572
1376,-0.00022665849
1377,0.012963855
1378,0.024686588
1379,0.039439607
1380,0.04947803
1381,0.05595214
1382,0.06225855
1383,0.073915504
1384,0.08215697
1385,0.09245031
1386,0.093442
1387,0.08802734
1388,0.09821344
1389,0.07255904
1390,0.020398
1391,0.025190769
1392,-0.10050034
1393,-0.05129493
1394,-0.1201388
1395,-0.08619449
1396,-0.081636295
1397,-0.057777464
1398,-0.00054799294
1399,0.01979126
1400,0.01954854
1401,0.035510324
1402,0.064978555
1403,0.07943076
1404,0.087733306
1405,0.09256648
1406,0.09415692
1407,0.08589792
1408,0.0837511
1409,0.088223435
1410,0.08336052
1411,0.08639893
1412,0.100538395
1413,0.082701094
1414,0.021954242
1415,0.027066149
1416,-0.10090372
1417,-0.0574369
1418,-0.12849496
1419,-0.09833693
1420,-0.0931065
1421,-0.06832156
1422,-0.01109464
1423,0.0045970967
1424,-0.002003296
1425,0.005067458
1426,0.011098344
1427,0.01862266
1428,0.02816323
1429,0.026196355
1430,0.03143411
1431,0.029554997
1432,0.031235235
1433,0.027905231
1434,0.02415719
1435,0.02828252
1436,0.03848248
1437,0.01808975
1438,-0.027681183
1439,-0.029996177
1440,-0.13516663
1441,-0.08149416
1442,-0.13453865
1443,-0.108894184
1444,-0.09642631
1445,-0.063516185
1446,0.004481369
1447,0.03487947
1448,0.03161105
1449,0.02476681
1450,0.017222697
1451,0.010163271
1452,0.003170256
1453,-0.0066427714
1454,-0.012812577
1455,-0.013433659
1456,-0.014475823
1457,-0.005122464
1458,0.010649972
1459,0.019521305
1460,0.039071545
1461,0.02242775
1462,-0.014451812
1463,-0.013890549
1464,-0.11038612
1465,-0.0627419
1466,-0.108285815
1467,-0.07749853
1468,-0.06171381
1469,-0.027846716
1470,0.046237055
1471,0.069062166
1472,0.057209592
1473,0.044550613
1474,0.030620767
1475,0.016063517
1476,0.008654748
1477,-0.0095341755
1478,-0.014151255
1479,-0.014373034
1480,-0.015246251
1481,-0.00774655
1482,0.010452532
1483,0.010706622
1484,0.019819427
1485,0.0037121605
1486,-0.030065725
1487,-0.030664047
1488,-0.10290486
1489,-0.0700262
1490,-0.123199016
1491,-0.10819791
1492,-0.10579633
1493,-0.091962926
1494,-0.070330076
1495,-0.049683187
1496,-0.03892361
1497,-0.021431921
1498,-0.010544983
1499,0.00052866404
1500,0.0038584543
1501,0.003472737
1502,0.0016718622
1503,-0.0018879782
1504,-0.00047070096
1505,0.005028283
1506,0.025430467
1507,0.022599963
1508,0.019096127
1509,-0.001625774
1510,-0.04103618
1511,-0.033847943
1512,-0.11169305
1513,-0.073900074
1514,-0.12734735
1515,-0.1116707
1516,-0.11210949
1517,-0.10025826
1518,-0.09005634
1519,-0.07378967
1520,-0.061363406
1521,-0.034728147
1522,-0.027671972
1523,-0.020095075
1524,-0.019614425
1525,-0.019008989
1526,-0.01965513
1527,-0.02124897
1528,-0.01853112
1529,-0.0070246994
1530,0.00779293
1531,0.01452316
1532,0.031166978
1533,0.012476821
1534,-0.019350274
1535,-0.024896888
1536,-0.12975645
1537,-0.07709031
1538,-0.13844165
1539,-0.11377456
1540,-0.10442612
1541,-0.083855614
1542,-0.023872301
1543,-0.0022667237
1544,-0.00028375944
1545,0.01467776
1546,0.029891327
1547,0.039547592
1548,0.0496887
1549,0.06423143
1550,0.07681414
1551,0.086505845
1552,0.093440674
1553,0.098525755
1554,0.092712484
1555,0.09384282
1556,0.1021988
1557,0.08313605
1558,0.02785498
1559,0.038856663
1560,-0.086077906
